epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1644946789121,2022-02-15T11:39:49.121,6291470.500,1.707,5.915,0.244
1644946789161,2022-02-15T11:39:49.161,6291470.500,1.341,5.305,0.488
1644946789202,2022-02-15T11:39:49.202,6291470.500,1.585,5.000,0.488
1644946789243,2022-02-15T11:39:49.243,6291471.000,2.317,4.695,0.366
1644946789283,2022-02-15T11:39:49.283,6291471.000,2.134,3.598,0.366
1644946789324,2022-02-15T11:39:49.324,6291471.000,1.707,2.988,0.366
1644946789363,2022-02-15T11:39:49.363,6291471.000,1.707,2.683,0.366
1644946789404,2022-02-15T11:39:49.404,6291471.000,1.463,1.951,0.183
1644946789444,2022-02-15T11:39:49.444,6291471.000,1.280,1.585,0.366
1644946789485,2022-02-15T11:39:49.485,6291471.000,1.280,1.951,0.427
1644946789526,2022-02-15T11:39:49.526,6291471.000,1.280,1.646,0.366
1644946789565,2022-02-15T11:39:49.565,6291471.000,1.280,1.220,0.183
1644946789606,2022-02-15T11:39:49.606,6291471.000,0.915,0.854,-0.183
1644946789646,2022-02-15T11:39:49.646,6291471.000,0.610,0.610,-0.488
1644946789687,2022-02-15T11:39:49.687,6291471.000,0.549,1.220,-0.549
1644946789726,2022-02-15T11:39:49.726,6291471.000,0.183,1.463,-0.305
1644946789767,2022-02-15T11:39:49.767,6291471.500,-0.305,0.671,-0.183
1644946789809,2022-02-15T11:39:49.809,6291471.500,-1.341,-0.427,-0.305
1644946789848,2022-02-15T11:39:49.848,6291471.500,-1.829,-1.524,-0.732
1644946789889,2022-02-15T11:39:49.889,6291471.500,-1.220,-2.256,-0.793
1644946789929,2022-02-15T11:39:49.929,6291471.500,-0.610,-2.317,-0.793
1644946789970,2022-02-15T11:39:49.970,6291471.500,-0.122,-2.073,-0.854
1644946790009,2022-02-15T11:39:50.009,6291471.500,0.610,-1.524,-0.793
1644946790050,2022-02-15T11:39:50.050,6291471.500,1.037,-1.098,-0.244
1644946790090,2022-02-15T11:39:50.090,6291471.500,1.220,-0.854,-0.122
1644946790131,2022-02-15T11:39:50.131,6291471.500,1.524,-0.366,-0.061
1644946790172,2022-02-15T11:39:50.172,6291471.500,1.585,-0.183,0.122
1644946790211,2022-02-15T11:39:50.211,6291471.500,1.341,-0.183,-0.061
1644946790252,2022-02-15T11:39:50.252,6291472.000,0.854,0.061,-0.244
1644946790292,2022-02-15T11:39:50.292,6291472.000,0.366,0.488,-0.305
1644946790333,2022-02-15T11:39:50.333,6291472.000,0.244,0.244,-0.183
1644946790372,2022-02-15T11:39:50.372,6291472.000,0.000,0.244,-0.305
1644946790413,2022-02-15T11:39:50.413,6291472.000,0.122,0.427,-0.732
1644946790455,2022-02-15T11:39:50.455,6291472.000,0.305,0.610,-0.610
1644946790494,2022-02-15T11:39:50.494,6291472.000,0.549,1.037,-0.183
1644946790535,2022-02-15T11:39:50.535,6291472.000,0.305,1.098,-0.061
1644946790575,2022-02-15T11:39:50.575,6291472.000,0.244,0.915,-0.244
1644946790616,2022-02-15T11:39:50.616,6291472.000,0.244,0.488,-0.366
1644946790655,2022-02-15T11:39:50.655,6291472.000,0.366,0.183,-0.549
1644946790696,2022-02-15T11:39:50.696,6291472.000,0.305,0.183,-0.427
1644946790736,2022-02-15T11:39:50.736,6291472.000,0.305,0.183,-0.244
1644946790777,2022-02-15T11:39:50.777,6291472.500,0.183,-0.122,-0.305
1644946790818,2022-02-15T11:39:50.818,6291472.500,0.183,-0.244,-0.366
1644946790857,2022-02-15T11:39:50.857,6291472.500,0.122,-0.122,-0.549
1644946790898,2022-02-15T11:39:50.898,6291472.500,-0.061,-0.183,-0.488
1644946790938,2022-02-15T11:39:50.938,6291472.500,0.061,-0.610,-0.488
1644946790979,2022-02-15T11:39:50.979,6291472.500,0.061,-0.854,-0.732
1644946791018,2022-02-15T11:39:51.018,6291472.500,0.000,-0.976,-0.793
1644946791059,2022-02-15T11:39:51.059,6291472.500,0.305,-0.549,-0.854
1644946791100,2022-02-15T11:39:51.100,6291472.500,0.427,-0.305,-0.610
1644946791140,2022-02-15T11:39:51.140,6291472.500,0.305,-0.061,-0.488
1644946791181,2022-02-15T11:39:51.181,6291472.500,0.305,0.061,-0.671
1644946791221,2022-02-15T11:39:51.221,6291472.500,0.549,0.122,-0.732
1644946791262,2022-02-15T11:39:51.262,6291472.500,0.610,-0.061,-0.671
1644946791301,2022-02-15T11:39:51.301,6291473.000,0.671,-0.183,-0.610
1644946791342,2022-02-15T11:39:51.342,6291473.000,0.854,-0.244,-0.610
1644946791383,2022-02-15T11:39:51.383,6291473.000,0.915,-0.305,-0.671
1644946791423,2022-02-15T11:39:51.423,6291473.000,1.159,0.061,-0.732
1644946791464,2022-02-15T11:39:51.464,6291473.000,1.159,0.427,-0.610
1644946791503,2022-02-15T11:39:51.503,6291473.000,0.732,0.854,-0.732
1644946791544,2022-02-15T11:39:51.544,6291473.000,0.732,0.366,-0.854
1644946791584,2022-02-15T11:39:51.584,6291473.000,0.732,0.122,-0.976
1644946791625,2022-02-15T11:39:51.625,6291473.000,0.915,0.183,-1.341
1644946791666,2022-02-15T11:39:51.666,6291473.000,1.341,0.244,-1.341
1644946791705,2022-02-15T11:39:51.705,6291473.000,1.341,0.244,-0.793
1644946791746,2022-02-15T11:39:51.746,6291473.000,1.037,0.183,-0.610
1644946791786,2022-02-15T11:39:51.786,6291473.500,1.341,0.366,-0.671
1644946791827,2022-02-15T11:39:51.827,6291473.500,1.463,0.549,-0.610
1644946791867,2022-02-15T11:39:51.867,6291473.500,1.463,0.549,-0.610
1644946791908,2022-02-15T11:39:51.908,6291473.500,1.707,0.488,-0.549
1644946791947,2022-02-15T11:39:51.947,6291473.500,1.585,0.427,-0.610
1644946791988,2022-02-15T11:39:51.988,6291473.500,1.768,0.244,-0.732
1644946792029,2022-02-15T11:39:52.029,6291473.500,1.829,0.244,-0.732
1644946792069,2022-02-15T11:39:52.069,6291473.500,1.585,0.244,-0.671
1644946792110,2022-02-15T11:39:52.110,6291473.500,1.341,0.061,-0.549
1644946792149,2022-02-15T11:39:52.149,6291473.500,0.854,-0.610,-0.488
1644946792190,2022-02-15T11:39:52.190,6291473.500,0.732,-1.280,-0.488
1644946792230,2022-02-15T11:39:52.230,6291473.500,1.220,-1.768,-0.610
1644946792271,2022-02-15T11:39:52.271,6291473.500,1.524,-1.829,-0.610
1644946792312,2022-02-15T11:39:52.312,6291474.000,1.463,-1.463,-0.244
1644946792351,2022-02-15T11:39:52.351,6291474.000,1.463,-1.159,0.000
1644946792392,2022-02-15T11:39:52.392,6291474.000,1.585,-0.915,-0.122
1644946792432,2022-02-15T11:39:52.432,6291474.000,1.463,-0.366,-0.244
1644946792473,2022-02-15T11:39:52.473,6291474.000,1.707,0.061,-0.244
1644946792513,2022-02-15T11:39:52.513,6291474.000,1.707,0.183,-0.244
1644946792554,2022-02-15T11:39:52.554,6291474.000,1.707,0.549,-0.122
1644946792593,2022-02-15T11:39:52.593,6291474.000,1.585,1.037,0.000
1644946792634,2022-02-15T11:39:52.634,6291474.000,1.585,1.463,0.122
1644946792675,2022-02-15T11:39:52.675,6291474.000,1.890,2.195,0.061
1644946792715,2022-02-15T11:39:52.715,6291474.000,1.707,2.561,0.183
1644946792756,2022-02-15T11:39:52.756,6291474.000,1.280,2.500,0.122
1644946792795,2022-02-15T11:39:52.795,6291474.000,1.463,2.195,0.000
1644946792836,2022-02-15T11:39:52.836,6291474.500,1.524,2.195,-0.305
1644946792877,2022-02-15T11:39:52.877,6291474.500,1.707,2.561,-0.427
1644946792917,2022-02-15T11:39:52.917,6291474.500,1.707,2.683,0.000
1644946792958,2022-02-15T11:39:52.958,6291474.500,1.220,2.012,0.549
1644946792997,2022-02-15T11:39:52.997,6291474.500,1.159,1.463,0.122
1644946793038,2022-02-15T11:39:53.038,6291474.500,1.280,0.854,-0.305
1644946793078,2022-02-15T11:39:53.078,6291474.500,1.402,-0.671,0.183
1644946793119,2022-02-15T11:39:53.119,6291474.500,1.463,-1.890,0.854
1644946793159,2022-02-15T11:39:53.159,6291474.500,2.744,-3.902,2.317
1644946793200,2022-02-15T11:39:53.200,6291474.500,5.610,-7.500,5.366
1644946793241,2022-02-15T11:39:53.241,6291474.500,7.073,-13.293,9.634
1644946793280,2022-02-15T11:39:53.280,6291474.500,7.683,-18.049,8.659
1644946793321,2022-02-15T11:39:53.321,6291475.000,7.317,-18.598,2.561
1644946793361,2022-02-15T11:39:53.361,6291475.000,5.366,-19.573,-0.793
1644946793402,2022-02-15T11:39:53.402,6291475.000,2.378,-21.098,-1.037
1644946793441,2022-02-15T11:39:53.441,6291475.000,-0.488,-21.890,-2.683
1644946793482,2022-02-15T11:39:53.482,6291475.000,-1.646,-22.744,-3.841
1644946793523,2022-02-15T11:39:53.523,6291475.000,-2.256,-22.744,-2.744
1644946793563,2022-02-15T11:39:53.563,6291475.000,-3.049,-21.585,-2.134
1644946793604,2022-02-15T11:39:53.604,6291475.000,-3.720,-21.768,-1.768
1644946793643,2022-02-15T11:39:53.643,6291475.000,-4.817,-21.037,-0.732
1644946793684,2022-02-15T11:39:53.684,6291475.000,-5.488,-20.488,-1.646
1644946793724,2022-02-15T11:39:53.724,6291475.000,-5.000,-19.878,-4.085
1644946793765,2022-02-15T11:39:53.765,6291475.000,-5.854,-19.146,-4.146
1644946793805,2022-02-15T11:39:53.805,6291475.000,-6.890,-17.073,-2.500
1644946793846,2022-02-15T11:39:53.846,6291475.500,-7.317,-14.329,-1.524
1644946793887,2022-02-15T11:39:53.887,6291475.500,-7.378,-11.646,-0.549
