epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1651237860189,2022-04-29T08:11:00.189,12582926.000,17.866,-89.573,-23.476
1651237860228,2022-04-29T08:11:00.228,12582926.000,16.159,-94.268,-21.159
1651237860269,2022-04-29T08:11:00.269,12582926.000,14.817,-100.976,-21.951
1651237860309,2022-04-29T08:11:00.309,12582926.000,9.573,-101.463,-23.171
1651237860350,2022-04-29T08:11:00.350,12582926.000,-1.707,-97.622,-23.110
1651237860389,2022-04-29T08:11:00.389,12582926.000,-5.366,-92.927,-21.585
1651237860430,2022-04-29T08:11:00.430,12582926.000,-7.927,-79.939,-17.317
1651237860470,2022-04-29T08:11:00.470,12582926.000,-6.951,-68.659,-9.817
1651237860511,2022-04-29T08:11:00.511,12582926.000,-8.232,-61.159,-3.963
1651237860552,2022-04-29T08:11:00.552,12582926.000,-11.220,-53.720,3.902
1651237860592,2022-04-29T08:11:00.592,12582926.000,-6.768,-50.427,8.476
1651237860633,2022-04-29T08:11:00.633,12582926.000,2.866,-48.902,9.573
1651237860672,2022-04-29T08:11:00.672,12582926.000,5.305,-43.232,9.695
1651237860713,2022-04-29T08:11:00.713,12582926.000,7.866,-31.220,-1.037
1651237860753,2022-04-29T08:11:00.753,12582926.000,-2.073,-5.244,-26.280
1651237860794,2022-04-29T08:11:00.794,12582926.000,2.256,17.012,-22.561
1651237860835,2022-04-29T08:11:00.835,12582926.000,9.024,-0.183,-14.695
1651237860874,2022-04-29T08:11:00.874,12582926.000,5.244,-32.561,-21.646
1651237860915,2022-04-29T08:11:00.915,12582926.000,-8.171,-38.598,-7.378
1651237860955,2022-04-29T08:11:00.955,12582926.000,-6.951,-9.390,19.329
1651237860996,2022-04-29T08:11:00.996,12582926.000,-3.963,2.744,30.183
1651237861035,2022-04-29T08:11:01.035,12582926.000,-7.500,1.707,21.890
1651237861076,2022-04-29T08:11:01.076,12582926.000,-15.427,-6.646,13.354
1651237861116,2022-04-29T08:11:01.116,12582926.000,-19.512,-17.988,7.256
1651237861157,2022-04-29T08:11:01.157,12582926.000,-15.427,-21.646,6.585
1651237861198,2022-04-29T08:11:01.198,12582927.000,-19.939,-17.561,12.256
1651237861238,2022-04-29T08:11:01.238,12582927.000,-26.829,-14.512,12.256
1651237861279,2022-04-29T08:11:01.279,12582927.000,-38.780,-14.573,0.488
1651237861318,2022-04-29T08:11:01.318,12582927.000,-58.537,-19.207,-19.939
1651237861359,2022-04-29T08:11:01.359,12582927.000,-61.707,-24.146,-32.195
1651237861399,2022-04-29T08:11:01.399,12582927.000,-42.927,-21.829,-29.878
1651237861440,2022-04-29T08:11:01.440,12582927.000,-45.122,-3.415,-8.476
1651237861481,2022-04-29T08:11:01.481,12582927.000,-72.317,-49.085,6.524
1651237861520,2022-04-29T08:11:01.520,12582927.000,-49.024,-76.585,23.354
1651237861561,2022-04-29T08:11:01.561,12582927.000,-59.024,-72.622,-25.305
1651237861601,2022-04-29T08:11:01.601,12582927.000,-63.110,-70.244,-35.915
1651237861642,2022-04-29T08:11:01.642,12582927.000,-76.037,-67.134,-44.085
1651237861681,2022-04-29T08:11:01.681,12582927.000,-72.500,-82.805,-46.890
1651237861722,2022-04-29T08:11:01.722,12582927.000,-51.890,-81.280,-36.585
1651237861762,2022-04-29T08:11:01.762,12582927.000,-46.402,-79.756,-16.341
1651237861803,2022-04-29T08:11:01.803,12582927.000,-40.915,-89.695,2.927
1651237861844,2022-04-29T08:11:01.844,12582927.000,-40.183,-103.232,30.976
1651237861884,2022-04-29T08:11:01.884,12582927.000,-45.976,-109.268,42.317
1651237861925,2022-04-29T08:11:01.925,12582927.000,-41.098,-127.195,35.549
1651237861964,2022-04-29T08:11:01.964,12582927.000,-38.780,-135.244,28.841
1651237862005,2022-04-29T08:11:02.005,12582927.000,-41.890,-141.463,-18.171
1651237862046,2022-04-29T08:11:02.046,12582927.000,-37.622,-98.659,-53.537
1651237862086,2022-04-29T08:11:02.086,12582927.000,43.049,-74.817,-17.378
1651237862127,2022-04-29T08:11:02.127,12582927.000,140.793,-112.988,-29.329
1651237862166,2022-04-29T08:11:02.166,12582927.000,144.878,-109.146,-49.512
1651237862207,2022-04-29T08:11:02.207,12582927.000,119.573,-114.817,18.354
1651237862247,2022-04-29T08:11:02.247,12582928.000,97.012,-148.232,146.341
1651237862288,2022-04-29T08:11:02.288,12582928.000,0.000,43.780,117.805
1651237862327,2022-04-29T08:11:02.327,12582928.000,64.512,83.354,42.256
1651237862368,2022-04-29T08:11:02.368,12582928.000,44.390,29.024,7.134
1651237862409,2022-04-29T08:11:02.409,12582928.000,44.390,-40.122,-14.329
1651237862449,2022-04-29T08:11:02.449,12582928.000,39.634,-11.707,20.793
1651237862490,2022-04-29T08:11:02.490,12582928.000,14.695,47.561,50.976
1651237862530,2022-04-29T08:11:02.530,12582928.000,16.646,54.329,28.415
1651237862571,2022-04-29T08:11:02.571,12582928.000,3.354,39.817,0.976
1651237862610,2022-04-29T08:11:02.610,12582928.000,8.780,17.988,-5.793
1651237862651,2022-04-29T08:11:02.651,12582928.000,2.317,13.841,-6.707
1651237862692,2022-04-29T08:11:02.692,12582928.000,-2.622,15.671,-0.854
1651237862732,2022-04-29T08:11:02.732,12582928.000,-7.500,15.061,-1.280
1651237862773,2022-04-29T08:11:02.773,12582928.000,-12.195,19.024,-4.024
1651237862812,2022-04-29T08:11:02.812,12582928.000,-8.354,19.085,-4.939
1651237862853,2022-04-29T08:11:02.853,12582928.000,-8.171,14.024,-7.439
1651237862893,2022-04-29T08:11:02.893,12582928.000,-10.976,14.878,-15.793
1651237862934,2022-04-29T08:11:02.934,12582928.000,-20.000,9.024,-37.317
1651237862973,2022-04-29T08:11:02.973,12582928.000,-30.122,-1.402,-58.659
1651237863014,2022-04-29T08:11:03.014,12582928.000,-38.720,-10.427,-67.622
1651237863055,2022-04-29T08:11:03.055,12582928.000,-22.622,-6.829,-43.598
1651237863095,2022-04-29T08:11:03.095,12582928.000,-21.890,0.915,-8.232
1651237863136,2022-04-29T08:11:03.136,12582928.000,-0.549,-9.878,17.439
1651237863176,2022-04-29T08:11:03.176,12582928.000,4.756,-1.098,26.220
1651237863217,2022-04-29T08:11:03.217,12582928.000,-12.805,16.707,19.939
1651237863256,2022-04-29T08:11:03.256,12582929.000,-34.146,50.671,33.537
1651237863297,2022-04-29T08:11:03.297,12582929.000,-62.805,105.244,67.805
1651237863338,2022-04-29T08:11:03.338,12582929.000,-75.549,160.305,78.598
1651237863378,2022-04-29T08:11:03.378,12582929.000,-64.573,179.451,79.085
1651237863419,2022-04-29T08:11:03.419,12582929.000,-51.707,169.695,82.134
1651237863458,2022-04-29T08:11:03.458,12582929.000,-48.293,161.646,81.951
1651237863499,2022-04-29T08:11:03.499,12582929.000,-29.634,155.793,71.829
1651237863539,2022-04-29T08:11:03.539,12582929.000,-15.549,156.707,56.524
1651237863580,2022-04-29T08:11:03.580,12582929.000,-22.561,146.037,46.890
1651237863621,2022-04-29T08:11:03.621,12582929.000,-27.439,140.183,37.134
1651237863660,2022-04-29T08:11:03.660,12582929.000,-20.610,139.024,32.744
1651237863701,2022-04-29T08:11:03.701,12582929.000,-12.134,133.110,41.037
1651237863741,2022-04-29T08:11:03.741,12582929.000,-13.780,104.817,47.500
1651237863782,2022-04-29T08:11:03.782,12582929.000,6.402,49.939,46.159
1651237863822,2022-04-29T08:11:03.822,12582929.000,18.415,0.976,46.280
1651237863863,2022-04-29T08:11:03.863,12582929.000,21.402,22.439,21.037
1651237863904,2022-04-29T08:11:03.904,12582929.000,25.000,62.988,1.098
1651237863943,2022-04-29T08:11:03.943,12582929.000,17.866,37.134,22.317
1651237863984,2022-04-29T08:11:03.984,12582929.000,21.341,12.866,33.598
1651237864024,2022-04-29T08:11:04.024,12582929.000,26.707,25.732,33.963
1651237864065,2022-04-29T08:11:04.065,12582929.000,33.171,34.146,50.549
1651237864104,2022-04-29T08:11:04.104,12582929.000,40.366,24.085,60.732
1651237864145,2022-04-29T08:11:04.145,12582929.000,44.939,15.427,59.756
1651237864185,2022-04-29T08:11:04.185,12582929.000,52.256,16.037,58.537
1651237864226,2022-04-29T08:11:04.226,12582929.000,66.159,16.646,57.866
1651237864267,2022-04-29T08:11:04.267,12582930.000,76.098,14.573,52.744
1651237864306,2022-04-29T08:11:04.306,12582930.000,84.634,17.439,44.756
1651237864347,2022-04-29T08:11:04.347,12582930.000,87.866,19.329,40.549
1651237864387,2022-04-29T08:11:04.387,12582930.000,79.268,19.695,40.671
1651237864428,2022-04-29T08:11:04.428,12582930.000,68.293,22.744,42.805
1651237864468,2022-04-29T08:11:04.468,12582930.000,65.732,26.646,44.451
1651237864509,2022-04-29T08:11:04.509,12582930.000,65.915,37.439,50.488
1651237864550,2022-04-29T08:11:04.550,12582930.000,67.805,57.683,59.329
1651237864589,2022-04-29T08:11:04.589,12582930.000,66.951,82.744,62.500
1651237864630,2022-04-29T08:11:04.630,12582930.000,63.537,86.341,60.000
1651237864670,2022-04-29T08:11:04.670,12582930.000,58.232,65.305,48.598
1651237864711,2022-04-29T08:11:04.711,12582930.000,58.537,66.768,44.329
1651237864750,2022-04-29T08:11:04.750,12582930.000,53.902,68.537,34.024
1651237864791,2022-04-29T08:11:04.791,12582930.000,44.085,76.280,27.378
1651237864831,2022-04-29T08:11:04.831,12582930.000,33.902,90.000,20.549
1651237864872,2022-04-29T08:11:04.872,12582930.000,23.049,101.646,15.061
1651237864913,2022-04-29T08:11:04.913,12582930.000,19.878,110.305,16.402
1651237864952,2022-04-29T08:11:04.952,12582930.000,19.085,101.402,16.524
1651237864993,2022-04-29T08:11:04.993,12582930.000,16.463,84.878,15.610
1651237865033,2022-04-29T08:11:05.033,12582930.000,16.402,72.134,15.305
1651237865074,2022-04-29T08:11:05.074,12582930.000,15.183,69.817,15.366
1651237865114,2022-04-29T08:11:05.114,12582930.000,13.049,70.000,13.963
1651237865155,2022-04-29T08:11:05.155,12582930.000,9.878,68.780,10.305
1651237865196,2022-04-29T08:11:05.196,12582930.000,8.232,68.415,7.927
1651237865235,2022-04-29T08:11:05.235,12582930.000,3.354,65.915,9.573
1651237865276,2022-04-29T08:11:05.276,12582930.000,-0.488,57.500,16.890
1651237865316,2022-04-29T08:11:05.316,12582931.000,-4.329,43.659,20.366
1651237865357,2022-04-29T08:11:05.357,12582931.000,-10.305,30.854,19.085
1651237865396,2022-04-29T08:11:05.396,12582931.000,-13.354,26.768,18.902
1651237865437,2022-04-29T08:11:05.437,12582931.000,-9.329,27.378,21.707
1651237865478,2022-04-29T08:11:05.478,12582931.000,-10.427,33.415,20.610
1651237865518,2022-04-29T08:11:05.518,12582931.000,-4.146,33.171,6.890
1651237865559,2022-04-29T08:11:05.559,12582931.000,-0.122,27.012,-7.317
1651237865598,2022-04-29T08:11:05.598,12582931.000,-14.390,34.329,-27.744
1651237865639,2022-04-29T08:11:05.639,12582931.000,-9.756,32.134,-36.098
1651237865679,2022-04-29T08:11:05.679,12582931.000,-2.988,26.524,-22.500
1651237865720,2022-04-29T08:11:05.720,12582931.000,-5.976,6.829,-9.939
1651237865761,2022-04-29T08:11:05.761,12582931.000,-5.976,4.390,-0.976
1651237865801,2022-04-29T08:11:05.801,12582931.000,-2.622,26.463,11.524
1651237865842,2022-04-29T08:11:05.842,12582931.000,-0.366,41.463,14.695
1651237865881,2022-04-29T08:11:05.881,12582931.000,-1.402,45.854,12.683
1651237865922,2022-04-29T08:11:05.922,12582931.000,-4.939,41.768,11.646
1651237865962,2022-04-29T08:11:05.962,12582931.000,-7.256,36.280,10.671
1651237866003,2022-04-29T08:11:06.003,12582931.000,-8.232,30.976,12.500
1651237866042,2022-04-29T08:11:06.042,12582931.000,-8.963,26.524,14.878
1651237866083,2022-04-29T08:11:06.083,12582931.000,-9.146,16.341,7.073
1651237866124,2022-04-29T08:11:06.124,12582931.000,-4.695,12.500,6.159
1651237866164,2022-04-29T08:11:06.164,12582931.000,-1.037,18.537,10.122
1651237866205,2022-04-29T08:11:06.205,12582931.000,-2.073,27.683,8.598
1651237866244,2022-04-29T08:11:06.244,12582931.000,-5.793,37.622,5.793
1651237866285,2022-04-29T08:11:06.285,12582931.000,-7.622,44.085,2.195
1651237866325,2022-04-29T08:11:06.325,12582932.000,-6.402,50.732,-1.159
1651237866366,2022-04-29T08:11:06.366,12582932.000,-5.366,52.195,2.012
1651237866407,2022-04-29T08:11:06.407,12582932.000,-3.902,44.573,8.598
1651237866447,2022-04-29T08:11:06.447,12582932.000,-19.207,34.451,31.402
1651237866488,2022-04-29T08:11:06.488,12582932.000,-20.061,11.646,28.598
1651237866527,2022-04-29T08:11:06.527,12582932.000,-0.976,4.695,6.524
1651237866568,2022-04-29T08:11:06.568,12582932.000,-8.415,46.585,3.841
1651237866608,2022-04-29T08:11:06.608,12582932.000,-28.171,77.012,14.024
1651237866649,2022-04-29T08:11:06.649,12582932.000,-14.634,63.293,8.537
1651237866688,2022-04-29T08:11:06.688,12582932.000,1.585,31.707,-14.817
1651237866729,2022-04-29T08:11:06.729,12582932.000,7.988,10.976,-22.561
1651237866770,2022-04-29T08:11:06.770,12582932.000,10.122,5.488,-14.939
1651237866810,2022-04-29T08:11:06.810,12582932.000,-1.098,4.756,-9.695
1651237866851,2022-04-29T08:11:06.851,12582932.000,-3.293,-0.610,-7.195
1651237866890,2022-04-29T08:11:06.890,12582932.000,9.451,-1.585,-0.976
1651237866931,2022-04-29T08:11:06.931,12582932.000,14.817,3.659,2.561
1651237866971,2022-04-29T08:11:06.971,12582932.000,16.341,3.598,2.012
1651237867012,2022-04-29T08:11:07.012,12582932.000,18.476,-3.232,2.805
1651237867053,2022-04-29T08:11:07.053,12582932.000,16.768,-12.500,8.415
1651237867093,2022-04-29T08:11:07.093,12582932.000,16.402,-21.037,10.915
1651237867134,2022-04-29T08:11:07.134,12582932.000,16.341,-26.890,5.732
1651237867173,2022-04-29T08:11:07.173,12582932.000,16.037,-27.439,-0.915
1651237867214,2022-04-29T08:11:07.214,12582932.000,14.085,-20.976,-3.110
1651237867254,2022-04-29T08:11:07.254,12582932.000,8.110,-13.171,-2.927
1651237867295,2022-04-29T08:11:07.295,12582932.000,4.451,-10.244,-2.927
1651237867334,2022-04-29T08:11:07.334,12582934.000,3.841,-10.671,-1.890
1651237867375,2022-04-29T08:11:07.375,12582934.000,6.159,-11.890,-0.183
1651237867416,2022-04-29T08:11:07.416,12582934.000,7.317,-10.061,0.793
1651237867456,2022-04-29T08:11:07.456,12582934.000,6.646,-5.183,1.707
1651237867497,2022-04-29T08:11:07.497,12582934.000,5.366,-0.793,2.012
1651237867536,2022-04-29T08:11:07.536,12582934.000,3.293,1.280,1.585
1651237867577,2022-04-29T08:11:07.577,12582934.000,2.134,1.524,0.915
1651237867617,2022-04-29T08:11:07.617,12582934.000,2.683,1.646,0.732
1651237867658,2022-04-29T08:11:07.658,12582934.000,1.280,1.585,0.793
1651237867699,2022-04-29T08:11:07.699,12582934.000,0.244,1.220,1.463
1651237867739,2022-04-29T08:11:07.739,12582934.000,0.488,0.549,2.805
1651237867780,2022-04-29T08:11:07.780,12582934.000,0.000,-0.244,3.110
1651237867819,2022-04-29T08:11:07.819,12582934.000,0.061,-0.305,2.866
1651237867860,2022-04-29T08:11:07.860,12582934.000,-0.427,1.402,3.415
1651237867900,2022-04-29T08:11:07.900,12582934.000,0.061,3.049,2.744
1651237867941,2022-04-29T08:11:07.941,12582934.000,1.341,3.049,1.951
1651237867980,2022-04-29T08:11:07.980,12582934.000,1.951,2.439,2.500
1651237868021,2022-04-29T08:11:08.021,12582934.000,2.073,2.256,2.378
1651237868062,2022-04-29T08:11:08.062,12582934.000,2.866,1.890,0.732
1651237868102,2022-04-29T08:11:08.102,12582934.000,4.390,0.915,0.305
1651237868143,2022-04-29T08:11:08.143,12582934.000,3.963,-0.305,0.122
1651237868182,2022-04-29T08:11:08.182,12582934.000,2.256,-1.646,-0.427
1651237868223,2022-04-29T08:11:08.223,12582934.000,1.402,-2.805,-1.159
1651237868263,2022-04-29T08:11:08.263,12582934.000,2.195,-3.659,-1.707
1651237868304,2022-04-29T08:11:08.304,12582934.000,3.171,-4.390,-2.012
1651237868345,2022-04-29T08:11:08.345,12582934.000,3.354,-4.756,-1.707
1651237868385,2022-04-29T08:11:08.385,12582935.000,3.354,-5.061,-2.134
1651237868426,2022-04-29T08:11:08.426,12582935.000,3.415,-5.366,-1.280
1651237868465,2022-04-29T08:11:08.465,12582935.000,3.415,-5.610,-0.427
1651237868506,2022-04-29T08:11:08.506,12582935.000,4.390,-5.915,-0.793
1651237868546,2022-04-29T08:11:08.546,12582935.000,3.232,-4.451,-1.037
1651237868587,2022-04-29T08:11:08.587,12582935.000,2.561,-3.110,-1.707
1651237868626,2022-04-29T08:11:08.626,12582935.000,3.415,-3.780,-1.463
1651237868667,2022-04-29T08:11:08.667,12582935.000,1.524,-5.305,-0.671
1651237868708,2022-04-29T08:11:08.708,12582935.000,0.610,-8.293,0.488
1651237868748,2022-04-29T08:11:08.748,12582935.000,-1.220,-10.549,0.366
1651237868789,2022-04-29T08:11:08.789,12582935.000,-3.232,-14.207,1.037
1651237868828,2022-04-29T08:11:08.828,12582935.000,-5.305,-16.585,3.598
1651237868869,2022-04-29T08:11:08.869,12582935.000,-6.098,-15.915,0.549
1651237868909,2022-04-29T08:11:08.909,12582935.000,-2.256,-12.317,-0.488
1651237868950,2022-04-29T08:11:08.950,12582935.000,-0.854,-7.073,2.561
1651237868991,2022-04-29T08:11:08.991,12582935.000,1.098,-6.646,1.159
1651237869031,2022-04-29T08:11:09.031,12582935.000,2.012,-5.305,-0.671
1651237869072,2022-04-29T08:11:09.072,12582935.000,2.317,-3.232,-0.854
1651237869111,2022-04-29T08:11:09.111,12582935.000,3.293,-2.988,-1.280
1651237869152,2022-04-29T08:11:09.152,12582935.000,4.085,-4.451,-3.415
1651237869192,2022-04-29T08:11:09.192,12582935.000,3.110,-4.939,-3.171
1651237869233,2022-04-29T08:11:09.233,12582935.000,2.927,-3.659,-1.098
1651237869272,2022-04-29T08:11:09.272,12582935.000,3.537,-0.061,1.402
1651237869313,2022-04-29T08:11:09.313,12582935.000,3.110,3.354,2.378
1651237869354,2022-04-29T08:11:09.354,12582935.000,3.415,5.366,1.402
1651237869394,2022-04-29T08:11:09.394,12582936.000,5.122,4.878,1.890
1651237869435,2022-04-29T08:11:09.435,12582936.000,4.878,3.293,3.963
1651237869474,2022-04-29T08:11:09.474,12582936.000,5.244,1.098,4.939
1651237869515,2022-04-29T08:11:09.515,12582936.000,4.878,-1.341,4.695
1651237869555,2022-04-29T08:11:09.555,12582936.000,2.012,-1.890,4.268
1651237869596,2022-04-29T08:11:09.596,12582936.000,1.951,-3.841,3.963
1651237869637,2022-04-29T08:11:09.637,12582936.000,4.451,-4.756,3.110
1651237869677,2022-04-29T08:11:09.677,12582936.000,2.988,-5.976,5.671
1651237869718,2022-04-29T08:11:09.718,12582936.000,1.463,-6.098,7.378
1651237869757,2022-04-29T08:11:09.757,12582936.000,3.720,-3.659,7.988
1651237869798,2022-04-29T08:11:09.798,12582936.000,5.244,-5.732,10.427
1651237869838,2022-04-29T08:11:09.838,12582936.000,4.024,-10.549,12.012
1651237869879,2022-04-29T08:11:09.879,12582936.000,2.805,-13.171,9.024
1651237869918,2022-04-29T08:11:09.918,12582936.000,5.061,-14.878,6.220
1651237869959,2022-04-29T08:11:09.959,12582936.000,3.598,-15.122,8.232
1651237870000,2022-04-29T08:11:10.000,12582936.000,0.061,-11.524,7.134
1651237870040,2022-04-29T08:11:10.040,12582936.000,0.061,-5.976,5.000
1651237870081,2022-04-29T08:11:10.081,12582936.000,2.561,-2.744,4.634
1651237870120,2022-04-29T08:11:10.120,12582936.000,5.488,-1.037,-0.793
1651237870161,2022-04-29T08:11:10.161,12582936.000,3.963,4.756,-11.220
1651237870201,2022-04-29T08:11:10.201,12582936.000,-1.524,15.732,-21.463
1651237870242,2022-04-29T08:11:10.242,12582936.000,-4.329,26.159,-27.439
1651237870282,2022-04-29T08:11:10.282,12582936.000,-5.427,30.366,-25.976
1651237870323,2022-04-29T08:11:10.323,12582936.000,-5.488,23.659,-18.537
1651237870364,2022-04-29T08:11:10.364,12582936.000,-5.610,9.329,-15.793
