epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638654284249,2021-12-04T15:44:44.249,30.725,-30.854,-15.610,-34.451
1638654284288,2021-12-04T15:44:44.288,30.764,-24.573,-24.512,-31.220
1638654284329,2021-12-04T15:44:44.329,30.805,-16.585,-25.000,-36.341
1638654284370,2021-12-04T15:44:44.370,30.846,-17.866,-22.805,-30.488
1638654284410,2021-12-04T15:44:44.410,30.886,-16.707,-16.524,-20.854
1638654284451,2021-12-04T15:44:44.451,30.927,-14.512,-8.354,-17.439
1638654284490,2021-12-04T15:44:44.490,30.966,-13.293,-4.207,-19.634
1638654284531,2021-12-04T15:44:44.531,31.007,-14.390,-5.305,-22.195
1638654284571,2021-12-04T15:44:44.571,31.047,-13.720,-4.207,-21.768
1638654284612,2021-12-04T15:44:44.612,31.088,-10.549,-5.000,-18.293
1638654284653,2021-12-04T15:44:44.653,31.129,-7.683,-4.024,-13.232
1638654284693,2021-12-04T15:44:44.693,31.169,-6.463,-0.915,-8.476
1638654284734,2021-12-04T15:44:44.734,31.210,-4.573,1.098,-4.085
1638654284773,2021-12-04T15:44:44.773,31.249,-2.500,2.378,-1.768
1638654284814,2021-12-04T15:44:44.814,31.290,-0.793,2.378,-2.073
1638654284854,2021-12-04T15:44:44.854,31.330,2.378,4.146,-1.524
1638654284895,2021-12-04T15:44:44.895,31.371,2.256,6.098,-0.122
1638654284934,2021-12-04T15:44:44.934,31.410,0.244,5.793,-0.671
1638654284975,2021-12-04T15:44:44.975,31.451,-0.366,5.610,-1.646
1638654285016,2021-12-04T15:44:45.016,31.492,-0.854,5.427,-0.305
1638654285056,2021-12-04T15:44:45.056,31.532,-1.280,4.573,0.793
1638654285097,2021-12-04T15:44:45.097,31.573,-0.915,5.366,-0.610
1638654285136,2021-12-04T15:44:45.136,31.612,0.854,6.524,-0.793
1638654285177,2021-12-04T15:44:45.177,31.653,1.951,5.854,0.427
1638654285217,2021-12-04T15:44:45.217,31.693,3.171,5.854,-0.183
1638654285258,2021-12-04T15:44:45.258,31.734,4.146,4.329,-1.098
1638654285299,2021-12-04T15:44:45.299,31.775,2.500,1.524,0.183
1638654285339,2021-12-04T15:44:45.339,31.815,1.646,0.183,-0.427
1638654285380,2021-12-04T15:44:45.380,31.856,1.829,-0.732,-0.244
1638654285419,2021-12-04T15:44:45.419,31.895,1.098,-3.780,2.256
1638654285460,2021-12-04T15:44:45.460,31.936,-0.122,-4.207,2.378
1638654285500,2021-12-04T15:44:45.500,31.976,-1.402,-2.500,0.305
1638654285541,2021-12-04T15:44:45.541,32.017,-1.829,-3.293,-2.134
1638654285580,2021-12-04T15:44:45.580,32.056,-1.402,-4.024,-2.683
1638654285621,2021-12-04T15:44:45.621,32.097,-1.159,-5.732,-2.866
1638654285662,2021-12-04T15:44:45.662,32.138,-2.500,-7.744,-3.293
1638654285702,2021-12-04T15:44:45.702,32.178,-4.329,-8.720,-4.817
1638654285743,2021-12-04T15:44:45.743,32.219,-3.354,-9.756,-7.988
1638654285782,2021-12-04T15:44:45.782,32.258,-2.256,-8.537,-7.256
1638654285823,2021-12-04T15:44:45.823,32.299,1.890,-5.427,-5.366
1638654285863,2021-12-04T15:44:45.863,32.339,6.768,-4.512,-6.159
1638654285904,2021-12-04T15:44:45.904,32.380,8.963,-5.671,-4.878
1638654285944,2021-12-04T15:44:45.944,32.420,7.195,-6.037,-1.280
1638654285985,2021-12-04T15:44:45.985,32.461,4.512,-4.390,-0.488
1638654286026,2021-12-04T15:44:46.026,32.502,1.707,-2.561,-2.622
1638654286065,2021-12-04T15:44:46.065,32.541,-0.183,-3.720,-4.634
1638654286106,2021-12-04T15:44:46.106,32.582,-5.488,-6.646,-4.207
1638654286146,2021-12-04T15:44:46.146,32.622,-8.598,-3.476,-1.646
1638654286187,2021-12-04T15:44:46.187,32.663,-10.000,-1.098,0.549
1638654286226,2021-12-04T15:44:46.226,32.702,-9.756,1.341,0.610
1638654286267,2021-12-04T15:44:46.267,32.743,-6.829,0.549,0.488
1638654286307,2021-12-04T15:44:46.307,32.783,-5.000,-1.890,2.866
1638654286348,2021-12-04T15:44:46.348,32.824,-5.061,0.000,3.720
1638654286389,2021-12-04T15:44:46.389,32.865,-4.024,1.098,0.976
1638654286428,2021-12-04T15:44:46.428,32.904,-1.280,1.402,-0.793
1638654286469,2021-12-04T15:44:46.469,32.945,-0.488,0.915,-0.183
1638654286509,2021-12-04T15:44:46.509,32.985,0.549,0.915,-0.244
1638654286550,2021-12-04T15:44:46.550,33.026,0.183,-0.610,1.159
1638654286590,2021-12-04T15:44:46.590,33.066,0.732,-2.805,3.780
1638654286631,2021-12-04T15:44:46.631,33.107,1.951,-3.354,3.598
1638654286672,2021-12-04T15:44:46.672,33.148,3.354,-2.439,0.061
1638654286711,2021-12-04T15:44:46.711,33.187,5.793,-4.878,-0.915
1638654286752,2021-12-04T15:44:46.752,33.228,9.878,-7.744,2.378
1638654286792,2021-12-04T15:44:46.792,33.268,10.854,-6.463,4.512
1638654286833,2021-12-04T15:44:46.833,33.309,10.061,-1.341,7.195
1638654286872,2021-12-04T15:44:46.872,33.348,10.427,0.732,7.256
1638654286913,2021-12-04T15:44:46.913,33.389,13.415,2.439,5.549
1638654286953,2021-12-04T15:44:46.953,33.429,18.780,4.024,5.183
1638654286994,2021-12-04T15:44:46.994,33.470,20.183,6.463,4.939
1638654287035,2021-12-04T15:44:47.035,33.511,24.268,9.634,5.000
1638654287074,2021-12-04T15:44:47.074,33.550,29.268,11.402,6.220
1638654287115,2021-12-04T15:44:47.115,33.591,29.817,12.622,8.293
1638654287155,2021-12-04T15:44:47.155,33.631,26.768,13.902,10.183
1638654287196,2021-12-04T15:44:47.196,33.672,19.634,15.915,9.939
1638654287236,2021-12-04T15:44:47.236,33.712,9.268,15.061,6.341
1638654287277,2021-12-04T15:44:47.277,33.753,-0.610,9.817,3.049
1638654287318,2021-12-04T15:44:47.318,33.794,-10.122,1.707,1.829
1638654287357,2021-12-04T15:44:47.357,33.833,-18.110,-2.561,3.171
1638654287398,2021-12-04T15:44:47.398,33.874,-25.671,-1.890,0.854
1638654287438,2021-12-04T15:44:47.438,33.914,-31.037,0.183,-5.610
1638654287479,2021-12-04T15:44:47.479,33.955,-33.963,0.183,-8.780
1638654287518,2021-12-04T15:44:47.518,33.994,-32.927,-0.854,-9.207
1638654287559,2021-12-04T15:44:47.559,34.035,-32.134,-4.207,-11.402
1638654287599,2021-12-04T15:44:47.599,34.075,-32.683,-7.866,-12.622
1638654287640,2021-12-04T15:44:47.640,34.116,-30.488,-3.293,-10.427
1638654287681,2021-12-04T15:44:47.681,34.157,-29.207,4.695,-9.451
1638654287720,2021-12-04T15:44:47.720,34.196,-29.024,5.793,-11.098
1638654287761,2021-12-04T15:44:47.761,34.237,-27.988,0.488,-10.488
1638654287801,2021-12-04T15:44:47.801,34.277,-29.085,-1.890,-7.317
1638654287842,2021-12-04T15:44:47.842,34.318,-27.317,-1.402,-6.585
1638654287882,2021-12-04T15:44:47.882,34.358,-21.951,0.366,-8.537
1638654287923,2021-12-04T15:44:47.923,34.399,-18.720,-0.061,-7.866
1638654287962,2021-12-04T15:44:47.962,34.438,-16.098,-1.829,-6.037
1638654288003,2021-12-04T15:44:48.003,34.479,-13.415,-2.012,-6.280
1638654288044,2021-12-04T15:44:48.044,34.520,-10.488,-0.549,-6.707
1638654288084,2021-12-04T15:44:48.084,34.560,-7.622,1.585,-5.976
1638654288125,2021-12-04T15:44:48.125,34.601,-4.817,0.671,-4.756
1638654288164,2021-12-04T15:44:48.164,34.640,-3.659,-0.183,-3.415
1638654288205,2021-12-04T15:44:48.205,34.681,-3.780,-0.183,-1.646
1638654288245,2021-12-04T15:44:48.245,34.721,-3.720,-0.549,-0.366
1638654288286,2021-12-04T15:44:48.286,34.762,-3.354,-3.415,0.061
1638654288325,2021-12-04T15:44:48.325,34.801,-3.598,-4.634,0.549
1638654288366,2021-12-04T15:44:48.366,34.842,-2.988,-4.451,0.732
1638654288407,2021-12-04T15:44:48.407,34.883,-3.171,-2.195,0.244
1638654288447,2021-12-04T15:44:48.447,34.923,-2.683,1.098,-1.402
1638654288488,2021-12-04T15:44:48.488,34.964,-1.829,4.024,-3.110
1638654288527,2021-12-04T15:44:48.527,35.003,-1.524,3.537,-4.695
1638654288569,2021-12-04T15:44:48.569,35.045,-0.976,2.317,-6.098
1638654288608,2021-12-04T15:44:48.608,35.084,-0.610,0.305,-5.427
1638654288649,2021-12-04T15:44:48.649,35.125,0.732,-0.854,-4.878
1638654288690,2021-12-04T15:44:48.690,35.166,1.890,-0.183,-4.329
1638654288730,2021-12-04T15:44:48.730,35.206,2.134,0.244,-3.720
1638654288771,2021-12-04T15:44:48.771,35.247,3.293,1.280,-2.988
1638654288810,2021-12-04T15:44:48.810,35.286,2.683,3.537,-0.976
1638654288851,2021-12-04T15:44:48.851,35.327,3.659,3.720,0.610
1638654288891,2021-12-04T15:44:48.891,35.367,4.878,4.207,2.439
1638654288932,2021-12-04T15:44:48.932,35.408,5.000,3.963,4.146
1638654288971,2021-12-04T15:44:48.971,35.447,5.366,3.171,5.183
1638654289012,2021-12-04T15:44:49.012,35.488,4.207,2.866,6.098
1638654289053,2021-12-04T15:44:49.053,35.529,1.159,2.378,5.610
1638654289093,2021-12-04T15:44:49.093,35.569,-0.671,1.037,4.146
1638654289134,2021-12-04T15:44:49.134,35.610,-1.159,1.585,4.390
1638654289173,2021-12-04T15:44:49.173,35.649,-1.341,1.707,5.244
1638654289215,2021-12-04T15:44:49.215,35.691,-0.488,0.793,5.244
1638654289254,2021-12-04T15:44:49.254,35.730,0.915,0.549,5.122
1638654289295,2021-12-04T15:44:49.295,35.771,1.585,1.524,4.878
1638654289336,2021-12-04T15:44:49.336,35.812,2.195,1.159,3.963
1638654289376,2021-12-04T15:44:49.376,35.852,3.415,1.098,2.866
1638654289417,2021-12-04T15:44:49.417,35.893,4.451,0.244,2.561
1638654289456,2021-12-04T15:44:49.456,35.932,5.976,-2.805,2.805
1638654289497,2021-12-04T15:44:49.497,35.973,8.720,-5.366,3.476
1638654289537,2021-12-04T15:44:49.537,36.013,12.500,-3.049,4.634
1638654289578,2021-12-04T15:44:49.578,36.054,17.378,-1.098,4.207
1638654289617,2021-12-04T15:44:49.617,36.093,21.707,-3.354,5.671
1638654289658,2021-12-04T15:44:49.658,36.134,24.024,-5.549,8.354
1638654289698,2021-12-04T15:44:49.698,36.174,25.915,-8.049,6.524
1638654289739,2021-12-04T15:44:49.739,36.215,29.512,-9.695,2.012
1638654289780,2021-12-04T15:44:49.780,36.256,32.378,-9.695,0.427
1638654289819,2021-12-04T15:44:49.819,36.295,35.610,-7.012,2.378
1638654289861,2021-12-04T15:44:49.861,36.337,39.695,-4.329,3.476
1638654289900,2021-12-04T15:44:49.900,36.376,43.171,-2.866,6.402
1638654289941,2021-12-04T15:44:49.941,36.417,45.244,-2.988,7.744
1638654289981,2021-12-04T15:44:49.981,36.457,45.671,-3.780,9.573
1638654290022,2021-12-04T15:44:50.022,36.498,44.512,-1.951,10.793
1638654290063,2021-12-04T15:44:50.063,36.539,43.659,3.171,7.988
1638654290102,2021-12-04T15:44:50.102,36.578,43.598,7.378,6.585
1638654290143,2021-12-04T15:44:50.143,36.619,41.768,10.793,7.012
1638654290183,2021-12-04T15:44:50.183,36.659,39.024,13.171,11.890
1638654290224,2021-12-04T15:44:50.224,36.700,43.780,14.207,19.817
1638654290263,2021-12-04T15:44:50.263,36.739,45.854,17.317,21.037
1638654290304,2021-12-04T15:44:50.304,36.780,42.378,20.244,15.793
1638654290344,2021-12-04T15:44:50.344,36.820,38.720,18.415,14.085
1638654290385,2021-12-04T15:44:50.385,36.861,38.720,15.427,14.268
1638654290426,2021-12-04T15:44:50.426,36.902,36.159,15.244,17.622
1638654290465,2021-12-04T15:44:50.465,36.941,33.110,16.951,20.366
1638654290507,2021-12-04T15:44:50.507,36.983,33.110,20.183,17.927
1638654290546,2021-12-04T15:44:50.546,37.022,31.829,23.049,15.183
1638654290587,2021-12-04T15:44:50.587,37.063,28.963,25.549,15.305
1638654290627,2021-12-04T15:44:50.627,37.103,24.756,26.098,16.037
1638654290668,2021-12-04T15:44:50.668,37.144,22.439,26.402,16.951
1638654290709,2021-12-04T15:44:50.709,37.185,19.756,28.293,16.524
1638654290748,2021-12-04T15:44:50.748,37.224,16.341,30.244,13.598
1638654290789,2021-12-04T15:44:50.789,37.265,13.720,33.598,10.976
1638654290829,2021-12-04T15:44:50.829,37.305,12.866,33.902,11.829
1638654290870,2021-12-04T15:44:50.870,37.346,10.610,31.341,16.585
1638654290909,2021-12-04T15:44:50.909,37.385,7.744,28.780,20.915
1638654290950,2021-12-04T15:44:50.950,37.426,6.463,27.683,21.890
1638654290990,2021-12-04T15:44:50.990,37.466,5.671,28.537,21.159
1638654291031,2021-12-04T15:44:51.031,37.507,3.537,30.915,20.610
1638654291072,2021-12-04T15:44:51.072,37.548,1.768,33.476,22.317
1638654291111,2021-12-04T15:44:51.111,37.587,0.122,36.890,23.476
1638654291152,2021-12-04T15:44:51.152,37.628,-2.134,39.390,22.317
1638654291192,2021-12-04T15:44:51.192,37.668,-2.683,40.854,20.793
1638654291233,2021-12-04T15:44:51.233,37.709,-0.854,44.146,20.244
1638654291273,2021-12-04T15:44:51.273,37.749,-2.439,45.671,20.183
1638654291314,2021-12-04T15:44:51.314,37.790,-6.159,42.439,21.341
1638654291355,2021-12-04T15:44:51.355,37.831,-7.134,37.256,22.805
1638654291394,2021-12-04T15:44:51.394,37.870,-5.183,33.171,23.232
1638654291435,2021-12-04T15:44:51.435,37.911,-3.598,32.073,21.890
1638654291475,2021-12-04T15:44:51.475,37.951,-3.598,31.463,20.366
1638654291516,2021-12-04T15:44:51.516,37.992,-4.634,29.390,18.537
1638654291555,2021-12-04T15:44:51.555,38.031,-4.817,25.915,17.073
1638654291596,2021-12-04T15:44:51.596,38.072,-5.671,24.268,16.098
1638654291636,2021-12-04T15:44:51.636,38.112,-5.976,23.902,13.841
1638654291677,2021-12-04T15:44:51.677,38.153,-6.463,22.439,12.317
1638654291716,2021-12-04T15:44:51.716,38.192,-6.707,20.122,11.098
1638654291757,2021-12-04T15:44:51.757,38.233,-6.098,17.500,9.756
1638654291798,2021-12-04T15:44:51.798,38.274,-4.878,15.244,8.354
1638654291838,2021-12-04T15:44:51.838,38.314,-5.000,12.683,7.561
1638654291879,2021-12-04T15:44:51.879,38.355,-4.878,10.061,6.768
1638654291919,2021-12-04T15:44:51.919,38.395,-4.634,7.378,5.488
1638654291960,2021-12-04T15:44:51.960,38.436,-4.390,5.183,4.390
1638654291999,2021-12-04T15:44:51.999,38.475,-3.963,4.268,3.049
1638654292040,2021-12-04T15:44:52.040,38.516,-3.598,4.207,1.768
1638654292081,2021-12-04T15:44:52.081,38.557,-3.354,4.024,1.402
1638654292121,2021-12-04T15:44:52.121,38.597,-3.354,4.146,1.524
1638654292162,2021-12-04T15:44:52.162,38.638,-2.988,3.780,1.646
1638654292201,2021-12-04T15:44:52.201,38.677,-1.829,2.622,1.890
1638654292242,2021-12-04T15:44:52.242,38.718,-1.220,1.159,2.073
1638654292282,2021-12-04T15:44:52.282,38.758,-1.463,-0.061,1.524
1638654292323,2021-12-04T15:44:52.323,38.799,-0.854,-0.610,0.427
1638654292364,2021-12-04T15:44:52.364,38.840,-0.732,-1.037,-0.061
1638654292403,2021-12-04T15:44:52.403,38.879,-1.159,-1.646,-0.244
1638654292444,2021-12-04T15:44:52.444,38.920,-1.037,-1.463,-0.732
1638654292484,2021-12-04T15:44:52.484,38.960,-0.976,-1.585,-1.037
1638654292525,2021-12-04T15:44:52.525,39.001,-1.280,-1.890,-0.915
1638654292565,2021-12-04T15:44:52.565,39.041,-1.402,-2.256,-0.610
1638654292606,2021-12-04T15:44:52.606,39.082,-1.341,-2.378,-1.037
1638654292647,2021-12-04T15:44:52.647,39.123,-1.585,-2.439,-1.220
1638654292686,2021-12-04T15:44:52.686,39.162,-1.280,-2.500,-1.280
1638654292727,2021-12-04T15:44:52.727,39.203,-0.854,-2.622,-1.463
1638654292767,2021-12-04T15:44:52.767,39.243,-0.915,-2.134,-1.829
1638654292808,2021-12-04T15:44:52.808,39.284,-0.183,-2.073,-1.890
1638654292847,2021-12-04T15:44:52.847,39.323,0.488,-2.012,-1.646
1638654292888,2021-12-04T15:44:52.888,39.364,0.183,-1.890,-1.463
1638654292928,2021-12-04T15:44:52.928,39.404,0.000,-2.195,-1.402
1638654292969,2021-12-04T15:44:52.969,39.445,0.061,-2.256,-1.341
1638654293008,2021-12-04T15:44:53.008,39.484,0.061,-2.439,-1.341
1638654293049,2021-12-04T15:44:53.049,39.525,-0.183,-2.500,-1.402
1638654293090,2021-12-04T15:44:53.090,39.566,0.000,-1.829,-1.220
1638654293130,2021-12-04T15:44:53.130,39.606,0.366,-1.890,-0.793
1638654293171,2021-12-04T15:44:53.171,39.647,0.549,-1.890,-0.610
1638654293211,2021-12-04T15:44:53.211,39.687,0.915,-1.951,-0.427
1638654293252,2021-12-04T15:44:53.252,39.728,1.159,-2.805,-0.549
1638654293291,2021-12-04T15:44:53.291,39.767,1.159,-2.683,-1.159
1638654293332,2021-12-04T15:44:53.332,39.808,0.793,-2.317,-1.707
1638654293373,2021-12-04T15:44:53.373,39.849,-0.427,-2.134,-2.134
1638654293413,2021-12-04T15:44:53.413,39.889,-0.793,-1.829,-1.829
1638654293454,2021-12-04T15:44:53.454,39.930,-0.549,-1.280,-1.341
1638654293493,2021-12-04T15:44:53.493,39.969,-1.280,-0.610,-1.037
1638654293534,2021-12-04T15:44:53.534,40.010,-1.646,0.000,-0.793
1638654293574,2021-12-04T15:44:53.574,40.050,-1.341,0.183,-0.305
1638654293615,2021-12-04T15:44:53.615,40.091,-1.220,0.183,0.122
1638654293654,2021-12-04T15:44:53.654,40.130,-1.098,-0.122,0.183
1638654293695,2021-12-04T15:44:53.695,40.171,-1.159,-0.244,0.244
1638654293736,2021-12-04T15:44:53.736,40.212,-1.220,-0.366,0.244
1638654293776,2021-12-04T15:44:53.776,40.252,-1.037,-0.671,0.122
1638654293817,2021-12-04T15:44:53.817,40.293,-0.854,-1.037,0.061
1638654293857,2021-12-04T15:44:53.857,40.333,-1.037,-1.646,-0.122
1638654293898,2021-12-04T15:44:53.898,40.374,-1.524,-2.378,-0.488
1638654293937,2021-12-04T15:44:53.937,40.413,-1.768,-3.354,-1.037
1638654293978,2021-12-04T15:44:53.978,40.454,-1.585,-4.085,-1.829
1638654294019,2021-12-04T15:44:54.019,40.495,-1.707,-6.280,-2.988
1638654294059,2021-12-04T15:44:54.059,40.535,-0.488,-10.732,-4.390
1638654294100,2021-12-04T15:44:54.100,40.576,2.439,-11.159,-6.159
1638654294139,2021-12-04T15:44:54.139,40.615,5.366,-9.573,-7.866
1638654294180,2021-12-04T15:44:54.180,40.656,4.817,-11.341,-7.317
1638654294220,2021-12-04T15:44:54.220,40.696,3.780,-13.415,-5.488
1638654294261,2021-12-04T15:44:54.261,40.737,3.354,-12.622,-4.024
1638654294302,2021-12-04T15:44:54.302,40.778,-0.671,-9.451,-2.012
1638654294341,2021-12-04T15:44:54.341,40.817,-6.037,-5.061,-0.793
1638654294382,2021-12-04T15:44:54.382,40.858,-8.476,2.134,-1.280
1638654294422,2021-12-04T15:44:54.422,40.898,-9.817,8.476,-0.915
1638654294463,2021-12-04T15:44:54.463,40.939,-11.402,11.280,-1.768
1638654294503,2021-12-04T15:44:54.503,40.979,-17.805,6.707,-2.866
1638654294544,2021-12-04T15:44:54.544,41.020,-19.695,-3.780,-1.098
1638654294585,2021-12-04T15:44:54.585,41.061,-16.829,-4.634,1.890
1638654294624,2021-12-04T15:44:54.624,41.100,-12.439,-5.061,1.829
1638654294665,2021-12-04T15:44:54.665,41.141,-10.305,-2.988,0.061
1638654294705,2021-12-04T15:44:54.705,41.181,-11.341,2.561,-1.098
1638654294746,2021-12-04T15:44:54.746,41.222,-10.549,3.902,0.122
1638654294785,2021-12-04T15:44:54.785,41.261,-6.402,2.256,-1.341
1638654294826,2021-12-04T15:44:54.826,41.302,-3.537,3.476,-2.683
1638654294866,2021-12-04T15:44:54.866,41.342,-2.317,9.329,1.402
1644945750825,2022-02-15T11:22:30.825,6291497.500,-3.537,3.476,5.671
1644945750905,2022-02-15T11:22:30.905,6291497.500,-2.012,14.085,4.512
1644945750946,2022-02-15T11:22:30.946,6291497.500,-0.793,14.207,5.549
1644945750986,2022-02-15T11:22:30.986,6291497.500,0.305,10.366,9.573
1644945751027,2022-02-15T11:22:31.027,6291497.500,0.000,5.732,12.622
1644945751066,2022-02-15T11:22:31.066,6291497.500,1.463,-4.329,17.927
1644945751107,2022-02-15T11:22:31.107,6291497.500,5.976,-15.793,20.610
1644945751147,2022-02-15T11:22:31.147,6291497.500,7.805,-20.854,19.817
1644945751188,2022-02-15T11:22:31.188,6291497.500,4.695,-17.317,15.610
1644945751229,2022-02-15T11:22:31.229,6291497.500,1.646,-10.549,8.415
1644945751268,2022-02-15T11:22:31.268,6291498.000,0.976,-6.341,3.232
1644945751309,2022-02-15T11:22:31.309,6291498.000,1.463,-3.841,0.976
1644945751349,2022-02-15T11:22:31.349,6291498.000,1.037,-2.622,0.000
1644945751390,2022-02-15T11:22:31.390,6291498.000,0.244,-2.988,-0.305
1644945751429,2022-02-15T11:22:31.429,6291498.000,0.610,-1.890,-0.183
1644945751470,2022-02-15T11:22:31.470,6291498.000,0.488,1.159,0.122
1644945751510,2022-02-15T11:22:31.510,6291498.000,-0.732,4.146,0.366
1644945751551,2022-02-15T11:22:31.551,6291498.000,-1.402,6.707,0.671
1644945751592,2022-02-15T11:22:31.592,6291498.000,-1.768,6.402,0.610
1644945751632,2022-02-15T11:22:31.632,6291498.000,-1.463,4.695,0.610
1644945751673,2022-02-15T11:22:31.673,6291498.000,-0.793,4.634,1.037
1644945751712,2022-02-15T11:22:31.712,6291498.000,-0.976,4.329,1.890
1644945751753,2022-02-15T11:22:31.753,6291498.000,-0.610,3.537,2.317
1644945751793,2022-02-15T11:22:31.793,6291498.500,-0.732,2.988,1.707
1644945751834,2022-02-15T11:22:31.834,6291498.500,-0.366,2.927,1.341
1644945751875,2022-02-15T11:22:31.875,6291498.500,0.427,2.378,1.646
1644945751914,2022-02-15T11:22:31.914,6291498.500,0.244,2.073,1.890
1644945751955,2022-02-15T11:22:31.955,6291498.500,0.549,2.134,1.768
1644945751995,2022-02-15T11:22:31.995,6291498.500,0.610,2.195,1.463
1644945752036,2022-02-15T11:22:32.036,6291498.500,0.610,2.378,1.220
1644945752075,2022-02-15T11:22:32.075,6291498.500,0.366,2.256,0.854
1644945752116,2022-02-15T11:22:32.116,6291498.500,0.122,1.829,0.732
1644945752156,2022-02-15T11:22:32.156,6291498.500,-0.061,1.341,0.488
1644945752197,2022-02-15T11:22:32.197,6291498.500,-0.488,1.098,0.000
1644945752238,2022-02-15T11:22:32.238,6291498.500,-0.793,0.976,-0.732
1644945752278,2022-02-15T11:22:32.278,6291499.000,-1.098,0.488,-1.280
1644945752319,2022-02-15T11:22:32.319,6291499.000,-1.524,0.366,-1.280
1644945752358,2022-02-15T11:22:32.358,6291499.000,-1.524,0.793,-0.793
1644945752399,2022-02-15T11:22:32.399,6291499.000,-1.707,1.341,-0.488
1644945752439,2022-02-15T11:22:32.439,6291499.000,-1.220,1.707,-0.366
1644945752480,2022-02-15T11:22:32.480,6291499.000,-1.037,1.951,-0.122
1644945752521,2022-02-15T11:22:32.521,6291499.000,-1.341,1.768,-0.061
1644945752560,2022-02-15T11:22:32.560,6291499.000,-0.915,1.098,-0.183
1644945752601,2022-02-15T11:22:32.601,6291499.000,-0.183,0.488,0.000
1644945752641,2022-02-15T11:22:32.641,6291499.000,0.427,0.427,0.366
1644945752682,2022-02-15T11:22:32.682,6291499.000,1.402,0.793,0.366
1644945752721,2022-02-15T11:22:32.721,6291499.000,1.585,1.037,0.305
1644945752762,2022-02-15T11:22:32.762,6291499.000,1.220,1.159,0.244
1644945752802,2022-02-15T11:22:32.802,6291499.500,0.854,1.463,0.000
1644945752843,2022-02-15T11:22:32.843,6291499.500,0.366,1.768,-0.183
1644945752884,2022-02-15T11:22:32.884,6291499.500,0.244,1.768,-0.122
1644945752924,2022-02-15T11:22:32.924,6291499.500,0.305,1.463,0.183
1644945752965,2022-02-15T11:22:32.965,6291499.500,0.305,0.915,0.732
1644945753004,2022-02-15T11:22:33.004,6291499.500,0.427,0.549,0.671
1644945753045,2022-02-15T11:22:33.045,6291499.500,0.793,0.244,0.488
1644945753085,2022-02-15T11:22:33.085,6291499.500,0.427,0.000,0.305
1644945753126,2022-02-15T11:22:33.126,6291499.500,0.305,-0.244,0.183
1644945753167,2022-02-15T11:22:33.167,6291499.500,0.244,-0.183,-0.061
1644945753206,2022-02-15T11:22:33.206,6291499.500,0.244,-0.183,-0.244
1644945753247,2022-02-15T11:22:33.247,6291499.500,0.183,-0.366,-0.244
1644945753287,2022-02-15T11:22:33.287,6291499.500,0.061,-0.488,-0.427
1644945753328,2022-02-15T11:22:33.328,6291500.000,-0.183,-0.671,-0.488
1644945753367,2022-02-15T11:22:33.367,6291500.000,0.061,-0.854,-0.549
1644945753408,2022-02-15T11:22:33.408,6291500.000,0.427,-0.976,-0.671
1644945753448,2022-02-15T11:22:33.448,6291500.000,0.488,-1.098,-0.793
1644945753489,2022-02-15T11:22:33.489,6291500.000,0.732,-1.098,-0.915
1644945753530,2022-02-15T11:22:33.530,6291500.000,0.793,-0.976,-0.976
1644945753570,2022-02-15T11:22:33.570,6291500.000,0.610,-0.732,-0.915
1644945753611,2022-02-15T11:22:33.611,6291500.000,0.671,-0.366,-0.915
1644945753650,2022-02-15T11:22:33.650,6291500.000,0.854,-0.122,-0.610
1644945753691,2022-02-15T11:22:33.691,6291500.000,0.427,0.122,-0.305
1644945753731,2022-02-15T11:22:33.731,6291500.000,0.244,0.427,-0.122
1644945753772,2022-02-15T11:22:33.772,6291500.000,0.122,0.488,0.061
1644945753813,2022-02-15T11:22:33.813,6291500.500,0.122,0.671,-0.061
1644945753852,2022-02-15T11:22:33.852,6291500.500,0.244,0.793,-0.061
1644945753893,2022-02-15T11:22:33.893,6291500.500,0.183,0.610,-0.122
1644945753933,2022-02-15T11:22:33.933,6291500.500,0.000,0.366,-0.244
1644945753974,2022-02-15T11:22:33.974,6291500.500,-0.061,0.000,-0.488
1644945754013,2022-02-15T11:22:34.013,6291500.500,0.122,-0.244,-0.549
1644945754054,2022-02-15T11:22:34.054,6291500.500,0.305,-0.488,-0.549
1644945754094,2022-02-15T11:22:34.094,6291500.500,0.488,-0.610,-0.427
1644945754135,2022-02-15T11:22:34.135,6291500.500,0.549,-0.610,-0.305
1644945754176,2022-02-15T11:22:34.176,6291500.500,0.427,-0.610,-0.366
1644945754216,2022-02-15T11:22:34.216,6291500.500,0.488,-0.427,-0.549
1644945754257,2022-02-15T11:22:34.257,6291500.500,0.610,-0.244,-0.549
1644945754296,2022-02-15T11:22:34.296,6291500.500,0.122,-0.183,-0.427
1644945754337,2022-02-15T11:22:34.337,6291501.000,0.366,-0.061,-0.305
1644945754377,2022-02-15T11:22:34.377,6291501.000,0.427,-0.061,-0.244
1644945754418,2022-02-15T11:22:34.418,6291501.000,0.244,0.000,-0.122
1644945754459,2022-02-15T11:22:34.459,6291501.000,0.244,0.000,-0.305
1644945754498,2022-02-15T11:22:34.498,6291501.000,0.061,-0.305,-0.427
1644945754539,2022-02-15T11:22:34.539,6291501.000,-0.183,-0.671,-0.427
1644945754579,2022-02-15T11:22:34.579,6291501.000,-0.427,-0.793,-0.488
