epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1657528736951,2022-07-11T03:38:56.951,18874482.000,0.044,0.980,0.186
1657528737031,2022-07-11T03:38:57.031,18874482.000,0.035,0.981,0.189
1657528737113,2022-07-11T03:38:57.113,18874482.000,0.038,0.980,0.195
1657528737194,2022-07-11T03:38:57.194,18874482.000,0.049,0.980,0.200
1657528737274,2022-07-11T03:38:57.274,18874482.000,0.052,0.978,0.200
1657528737355,2022-07-11T03:38:57.355,18874482.000,0.060,0.974,0.193
1657528737435,2022-07-11T03:38:57.435,18874482.000,0.055,0.975,0.191
1657528737516,2022-07-11T03:38:57.516,18874482.000,0.053,0.980,0.193
1657528737597,2022-07-11T03:38:57.597,18874482.000,0.045,0.974,0.191
1657528737677,2022-07-11T03:38:57.677,18874484.000,0.026,0.972,0.181
1657528737759,2022-07-11T03:38:57.759,18874484.000,0.025,0.983,0.184
1657528737840,2022-07-11T03:38:57.840,18874484.000,0.053,0.984,0.187
1657528737920,2022-07-11T03:38:57.920,18874484.000,0.048,0.975,0.180
1657528738001,2022-07-11T03:38:58.001,18874484.000,0.050,0.971,0.184
1657528738081,2022-07-11T03:38:58.081,18874484.000,0.062,0.977,0.192
1657528738162,2022-07-11T03:38:58.162,18874484.000,0.060,0.976,0.186
1657528738243,2022-07-11T03:38:58.243,18874484.000,0.051,0.974,0.175
1657528738323,2022-07-11T03:38:58.323,18874484.000,0.049,0.981,0.174
1657528738405,2022-07-11T03:38:58.405,18874484.000,0.046,0.985,0.175
1657528738486,2022-07-11T03:38:58.486,18874484.000,0.050,0.976,0.167
1657528738566,2022-07-11T03:38:58.566,18874484.000,0.056,0.966,0.173
1657528738647,2022-07-11T03:38:58.647,18874484.000,0.048,0.992,0.187
1657528738727,2022-07-11T03:38:58.727,18874484.000,0.050,0.982,0.187
1657528738808,2022-07-11T03:38:58.808,18874484.000,0.052,0.969,0.183
1657528738889,2022-07-11T03:38:58.889,18874484.000,0.069,0.978,0.183
1657528738969,2022-07-11T03:38:58.969,18874484.000,0.064,0.979,0.182
1657528739051,2022-07-11T03:38:59.051,18874484.000,0.047,0.981,0.180
1657528739132,2022-07-11T03:38:59.132,18874484.000,0.056,0.978,0.183
1657528739212,2022-07-11T03:38:59.212,18874484.000,0.067,0.980,0.188
1657528739293,2022-07-11T03:38:59.293,18874484.000,0.063,0.973,0.188
1657528739373,2022-07-11T03:38:59.373,18874484.000,0.074,0.968,0.186
1657528739454,2022-07-11T03:38:59.454,18874484.000,0.081,0.968,0.185
1657528739535,2022-07-11T03:38:59.535,18874484.000,0.072,0.982,0.188
1657528739615,2022-07-11T03:38:59.615,18874484.000,0.064,0.989,0.196
1657528739697,2022-07-11T03:38:59.697,18874486.000,0.070,0.980,0.202
1657528739778,2022-07-11T03:38:59.778,18874486.000,0.074,0.971,0.188
1657528739858,2022-07-11T03:38:59.858,18874486.000,0.074,0.970,0.171
1657528739939,2022-07-11T03:38:59.939,18874486.000,0.063,0.981,0.173
1657528740019,2022-07-11T03:39:00.019,18874486.000,0.055,0.983,0.164
1657528740100,2022-07-11T03:39:00.100,18874486.000,0.062,0.977,0.164
1657528740181,2022-07-11T03:39:00.181,18874486.000,0.076,0.978,0.169
1657528740261,2022-07-11T03:39:00.261,18874486.000,0.076,0.975,0.171
1657528740343,2022-07-11T03:39:00.343,18874486.000,0.076,0.975,0.177
1657528740424,2022-07-11T03:39:00.424,18874486.000,0.071,0.983,0.181
1657528740504,2022-07-11T03:39:00.504,18874486.000,0.070,0.981,0.178
1657528740585,2022-07-11T03:39:00.585,18874486.000,0.069,0.973,0.177
1657528740665,2022-07-11T03:39:00.665,18874486.000,0.071,0.977,0.177
1657528740746,2022-07-11T03:39:00.746,18874486.000,0.073,0.981,0.177
1657528740827,2022-07-11T03:39:00.827,18874486.000,0.071,0.981,0.175
1657528740907,2022-07-11T03:39:00.907,18874486.000,0.070,0.978,0.174
1657528740989,2022-07-11T03:39:00.989,18874486.000,0.073,0.979,0.167
1657528741070,2022-07-11T03:39:01.070,18874486.000,0.073,0.977,0.163
1657528741150,2022-07-11T03:39:01.150,18874486.000,0.075,0.982,0.169
1657528741231,2022-07-11T03:39:01.231,18874486.000,0.074,0.984,0.171
1657528741311,2022-07-11T03:39:01.311,18874486.000,0.078,0.979,0.170
1657528741392,2022-07-11T03:39:01.392,18874486.000,0.079,0.978,0.170
1657528741473,2022-07-11T03:39:01.473,18874486.000,0.078,0.976,0.165
1657528741553,2022-07-11T03:39:01.553,18874486.000,0.082,0.978,0.160
1657528741635,2022-07-11T03:39:01.635,18874486.000,0.083,0.984,0.148
1657528741716,2022-07-11T03:39:01.716,18874488.000,0.084,0.983,0.143
1657528741796,2022-07-11T03:39:01.796,18874488.000,0.056,1.011,0.150
1657528741877,2022-07-11T03:39:01.877,18874488.000,0.056,0.956,0.160
1657528741957,2022-07-11T03:39:01.957,18874488.000,0.054,0.967,0.153
1657528742038,2022-07-11T03:39:02.038,18874488.000,0.041,0.963,0.154
1657528742119,2022-07-11T03:39:02.119,18874488.000,0.055,0.994,0.151
1657528742199,2022-07-11T03:39:02.199,18874488.000,0.026,0.993,0.130
1657528742281,2022-07-11T03:39:02.281,18874488.000,0.035,0.984,0.132
1657528742362,2022-07-11T03:39:02.362,18874488.000,0.053,0.989,0.134
1657528742442,2022-07-11T03:39:02.442,18874488.000,0.066,0.984,0.136
1657528742523,2022-07-11T03:39:02.523,18874488.000,0.091,0.980,0.139
1657528742603,2022-07-11T03:39:02.603,18874488.000,0.065,0.983,0.146
1657528742684,2022-07-11T03:39:02.684,18874488.000,0.052,0.987,0.148
1657528742765,2022-07-11T03:39:02.765,18874488.000,0.049,0.981,0.149
1657528742845,2022-07-11T03:39:02.845,18874488.000,0.063,0.984,0.146
1657528742927,2022-07-11T03:39:02.927,18874488.000,0.070,0.984,0.153
1657528743008,2022-07-11T03:39:03.008,18874488.000,0.062,0.996,0.152
1657528743088,2022-07-11T03:39:03.088,18874488.000,0.070,0.985,0.149
1657528743169,2022-07-11T03:39:03.169,18874488.000,0.063,0.975,0.150
1657528743249,2022-07-11T03:39:03.249,18874488.000,0.069,0.980,0.149
1657528743330,2022-07-11T03:39:03.330,18874488.000,0.063,0.975,0.148
1657528743411,2022-07-11T03:39:03.411,18874488.000,0.061,0.977,0.143
1657528743491,2022-07-11T03:39:03.491,18874488.000,0.062,0.976,0.133
1657528743573,2022-07-11T03:39:03.573,18874488.000,0.049,0.980,0.133
1657528743654,2022-07-11T03:39:03.654,18874488.000,0.058,0.988,0.146
1657528743734,2022-07-11T03:39:03.734,18874488.000,0.069,1.003,0.145
1657528743815,2022-07-11T03:39:03.815,18874490.000,0.062,0.981,0.145
1657528743895,2022-07-11T03:39:03.895,18874490.000,0.065,0.986,0.144
1657528743976,2022-07-11T03:39:03.976,18874490.000,0.060,0.979,0.139
1657528744057,2022-07-11T03:39:04.057,18874490.000,0.056,0.982,0.136
1657528744139,2022-07-11T03:39:04.139,18874490.000,0.066,0.985,0.137
1657528744219,2022-07-11T03:39:04.219,18874490.000,0.068,0.987,0.137
1657528744300,2022-07-11T03:39:04.300,18874490.000,0.063,0.983,0.135
1657528744380,2022-07-11T03:39:04.380,18874490.000,0.063,0.982,0.139
1657528744461,2022-07-11T03:39:04.461,18874490.000,0.065,0.986,0.140
1657528744541,2022-07-11T03:39:04.541,18874490.000,0.061,0.985,0.138
1657528744622,2022-07-11T03:39:04.622,18874490.000,0.055,0.985,0.136
1657528744703,2022-07-11T03:39:04.703,18874490.000,0.056,0.984,0.139
1657528744785,2022-07-11T03:39:04.785,18874490.000,0.057,0.985,0.144
1657528744865,2022-07-11T03:39:04.865,18874490.000,0.060,0.986,0.150
1657528744946,2022-07-11T03:39:04.946,18874490.000,0.054,0.984,0.152
1657528745026,2022-07-11T03:39:05.026,18874490.000,0.049,0.981,0.149
1657528745107,2022-07-11T03:39:05.107,18874490.000,0.052,0.979,0.146
1657528745187,2022-07-11T03:39:05.187,18874490.000,0.057,0.980,0.146
1657528745268,2022-07-11T03:39:05.268,18874490.000,0.057,0.980,0.148
1657528745349,2022-07-11T03:39:05.349,18874490.000,0.053,0.983,0.148
1657528745431,2022-07-11T03:39:05.431,18874490.000,0.063,0.983,0.147
1657528745511,2022-07-11T03:39:05.511,18874490.000,0.053,0.985,0.147
1657528745592,2022-07-11T03:39:05.592,18874490.000,0.053,0.988,0.142
1657528745672,2022-07-11T03:39:05.672,18874490.000,0.053,0.990,0.146
1657528745753,2022-07-11T03:39:05.753,18874490.000,0.059,0.982,0.144
1657528745833,2022-07-11T03:39:05.833,18874492.000,0.045,0.983,0.148
1657528745914,2022-07-11T03:39:05.914,18874492.000,0.042,0.989,0.137
1657528745995,2022-07-11T03:39:05.995,18874492.000,0.032,0.986,0.125
1657528746077,2022-07-11T03:39:06.077,18874492.000,0.045,0.981,0.122
1657528746157,2022-07-11T03:39:06.157,18874492.000,0.062,0.983,0.125
1657528746238,2022-07-11T03:39:06.238,18874492.000,0.076,0.983,0.136
1657528746318,2022-07-11T03:39:06.318,18874492.000,0.053,0.989,0.145
1657528746399,2022-07-11T03:39:06.399,18874492.000,0.047,0.986,0.143
1657528746479,2022-07-11T03:39:06.479,18874492.000,0.051,0.978,0.133
1663820202479,2022-09-21T23:16:42.479,25165948.000,0.038,0.982,0.133
1663820202559,2022-09-21T23:16:42.559,25165948.000,0.055,1.000,0.119
1663820202641,2022-09-21T23:16:42.641,25165948.000,0.067,1.002,0.092
1663820202722,2022-09-21T23:16:42.722,25165948.000,0.060,1.006,0.093
1663820202802,2022-09-21T23:16:42.802,25165948.000,0.061,0.970,0.111
1663820202883,2022-09-21T23:16:42.883,25165948.000,0.080,0.969,0.122
1663820202963,2022-09-21T23:16:42.963,25165948.000,0.087,0.970,0.154
1663820203044,2022-09-21T23:16:43.044,25165948.000,0.111,1.000,0.167
1663820203124,2022-09-21T23:16:43.124,25165948.000,0.068,0.975,0.155
1663820203205,2022-09-21T23:16:43.205,25165948.000,0.025,0.964,0.155
1663820203287,2022-09-21T23:16:43.287,25165948.000,0.060,0.970,0.156
1663820203368,2022-09-21T23:16:43.368,25165948.000,0.037,1.000,0.159
1663820203448,2022-09-21T23:16:43.448,25165948.000,0.046,0.988,0.167
1663820203529,2022-09-21T23:16:43.529,25165948.000,0.072,0.960,0.157
1663820203609,2022-09-21T23:16:43.609,25165948.000,0.063,0.991,0.164
1663820203690,2022-09-21T23:16:43.690,25165948.000,0.049,0.991,0.196
1663820203770,2022-09-21T23:16:43.770,25165948.000,0.015,0.966,0.181
1663820203851,2022-09-21T23:16:43.851,25165950.000,0.040,0.972,0.154
1663820203933,2022-09-21T23:16:43.933,25165950.000,0.073,1.000,0.159
1663820204014,2022-09-21T23:16:44.014,25165950.000,0.052,0.994,0.154
1663820204094,2022-09-21T23:16:44.094,25165950.000,0.060,0.974,0.147
1663820204175,2022-09-21T23:16:44.175,25165950.000,0.084,0.980,0.155
1663820204255,2022-09-21T23:16:44.255,25165950.000,0.083,0.982,0.148
1663820204336,2022-09-21T23:16:44.336,25165950.000,0.080,0.994,0.154
1663820204416,2022-09-21T23:16:44.416,25165950.000,0.059,0.985,0.162
1663820204497,2022-09-21T23:16:44.497,25165950.000,0.067,0.968,0.154
1663820204579,2022-09-21T23:16:44.579,25165950.000,0.072,0.975,0.155
1663820204660,2022-09-21T23:16:44.660,25165950.000,0.065,0.997,0.156
1663820204740,2022-09-21T23:16:44.740,25165950.000,0.057,0.986,0.156
1663820204821,2022-09-21T23:16:44.821,25165950.000,0.061,0.978,0.153
1663820204901,2022-09-21T23:16:44.901,25165950.000,0.075,0.979,0.156
1663820204982,2022-09-21T23:16:44.982,25165950.000,0.068,0.980,0.157
1663820205062,2022-09-21T23:16:45.062,25165950.000,0.066,0.983,0.155
1663820205143,2022-09-21T23:16:45.143,25165950.000,0.066,0.985,0.153
1663820205225,2022-09-21T23:16:45.225,25165950.000,0.064,0.987,0.149
1663820205306,2022-09-21T23:16:45.306,25165950.000,0.058,0.985,0.147
1663820205386,2022-09-21T23:16:45.386,25165950.000,0.053,0.970,0.142
1663820205467,2022-09-21T23:16:45.467,25165950.000,0.057,0.973,0.138
1663820205547,2022-09-21T23:16:45.547,25165950.000,0.062,0.986,0.142
1663820205628,2022-09-21T23:16:45.628,25165950.000,0.051,0.987,0.146
1663820205708,2022-09-21T23:16:45.708,25165950.000,0.051,0.988,0.152
1663820205789,2022-09-21T23:16:45.789,25165950.000,0.060,0.981,0.159
1663820205871,2022-09-21T23:16:45.871,25165950.000,0.059,0.974,0.157
1663820205952,2022-09-21T23:16:45.952,25165954.000,0.061,0.981,0.152
1663820206032,2022-09-21T23:16:46.032,25165954.000,0.052,0.984,0.149
1663820206113,2022-09-21T23:16:46.113,25165954.000,0.056,0.993,0.152
1663820206193,2022-09-21T23:16:46.193,25165954.000,0.056,0.982,0.146
1663820206274,2022-09-21T23:16:46.274,25165954.000,0.060,0.979,0.142
1663820206354,2022-09-21T23:16:46.354,25165954.000,0.064,0.987,0.148
1663820206435,2022-09-21T23:16:46.435,25165954.000,0.059,0.985,0.157
1663820206517,2022-09-21T23:16:46.517,25165954.000,0.057,0.977,0.157
1663820206598,2022-09-21T23:16:46.598,25165954.000,0.056,0.977,0.156
1663820206678,2022-09-21T23:16:46.678,25165954.000,0.060,0.978,0.156
1663820206759,2022-09-21T23:16:46.759,25165954.000,0.061,0.979,0.151
1663820206839,2022-09-21T23:16:46.839,25165954.000,0.064,0.992,0.151
1663820206920,2022-09-21T23:16:46.920,25165954.000,0.063,0.989,0.148
1663820207000,2022-09-21T23:16:47.000,25165954.000,0.066,0.981,0.146
1663820207081,2022-09-21T23:16:47.081,25165954.000,0.066,0.988,0.153
1663820207163,2022-09-21T23:16:47.163,25165954.000,0.055,0.979,0.148
1663820207244,2022-09-21T23:16:47.244,25165954.000,0.059,0.980,0.146
1663820207324,2022-09-21T23:16:47.324,25165954.000,0.068,0.981,0.148
1663820207405,2022-09-21T23:16:47.405,25165954.000,0.068,0.985,0.154
1663820207485,2022-09-21T23:16:47.485,25165954.000,0.071,0.984,0.156
1663820207566,2022-09-21T23:16:47.566,25165954.000,0.070,0.979,0.158
1663820207646,2022-09-21T23:16:47.646,25165954.000,0.074,0.984,0.167
1663820207727,2022-09-21T23:16:47.727,25165954.000,0.067,0.977,0.163
1663820207809,2022-09-21T23:16:47.809,25165954.000,0.068,0.980,0.163
1663820207890,2022-09-21T23:16:47.890,25165954.000,0.071,0.979,0.167
1663820207970,2022-09-21T23:16:47.970,25165956.000,0.068,0.976,0.167
1663820208051,2022-09-21T23:16:48.051,25165956.000,0.063,0.979,0.165
1663820208131,2022-09-21T23:16:48.131,25165956.000,0.064,0.980,0.162
1663820208212,2022-09-21T23:16:48.212,25165956.000,0.064,0.979,0.157
1663820208292,2022-09-21T23:16:48.292,25165956.000,0.066,0.978,0.151
1663820208373,2022-09-21T23:16:48.373,25165956.000,0.063,0.981,0.148
1663820208454,2022-09-21T23:16:48.454,25165956.000,0.062,0.981,0.145
1663820208536,2022-09-21T23:16:48.536,25165956.000,0.065,0.989,0.150
1663820208616,2022-09-21T23:16:48.616,25165956.000,0.063,0.984,0.153
1663820208697,2022-09-21T23:16:48.697,25165956.000,0.065,0.984,0.151
1663820208777,2022-09-21T23:16:48.777,25165956.000,0.066,0.982,0.146
1663820208858,2022-09-21T23:16:48.858,25165956.000,0.064,0.978,0.141
1663820208938,2022-09-21T23:16:48.938,25165956.000,0.064,0.982,0.144
1663820209019,2022-09-21T23:16:49.019,25165956.000,0.062,0.983,0.144
1663820209100,2022-09-21T23:16:49.100,25165956.000,0.057,0.984,0.143
1670111665182,2022-12-03T17:54:25.182,31457412.000,0.059,0.982,0.145
1670111665262,2022-12-03T17:54:25.262,31457412.000,0.000,0.000,0.145
1670111665343,2022-12-03T17:54:25.343,31457412.000,0.064,0.982,0.148
1670111665423,2022-12-03T17:54:25.423,31457412.000,0.064,0.983,0.149
1670111665504,2022-12-03T17:54:25.504,31457412.000,0.061,0.982,0.151
1670111665584,2022-12-03T17:54:25.584,31457412.000,0.062,0.980,0.149
1670111665665,2022-12-03T17:54:25.665,31457412.000,0.062,0.979,0.147
1670111665745,2022-12-03T17:54:25.745,31457412.000,0.063,0.983,0.146
1670111665828,2022-12-03T17:54:25.828,31457412.000,0.059,0.983,0.143
1670111665908,2022-12-03T17:54:25.908,31457412.000,0.061,0.984,0.143
1670111665989,2022-12-03T17:54:25.989,31457414.000,0.063,0.986,0.148
1670111666069,2022-12-03T17:54:26.069,31457414.000,0.062,0.985,0.148
1670111666150,2022-12-03T17:54:26.150,31457414.000,0.061,0.983,0.146
1670111666230,2022-12-03T17:54:26.230,31457414.000,0.060,0.983,0.148
1670111666311,2022-12-03T17:54:26.311,31457414.000,0.062,0.982,0.149
1670111666391,2022-12-03T17:54:26.391,31457414.000,0.063,0.982,0.151
1670111666474,2022-12-03T17:54:26.474,31457414.000,0.062,0.983,0.153
1670111666554,2022-12-03T17:54:26.554,31457414.000,0.065,0.984,0.155
1670111666635,2022-12-03T17:54:26.635,31457414.000,0.070,0.982,0.151
1670111666715,2022-12-03T17:54:26.715,31457414.000,0.070,0.979,0.153
1670111666796,2022-12-03T17:54:26.796,31457414.000,0.068,0.981,0.158
1670111666876,2022-12-03T17:54:26.876,31457414.000,0.068,0.985,0.156
1670111666957,2022-12-03T17:54:26.957,31457414.000,0.067,0.979,0.158
1670111667037,2022-12-03T17:54:27.037,31457414.000,0.069,0.983,0.158
1670111667120,2022-12-03T17:54:27.120,31457414.000,0.067,0.979,0.156
1670111667200,2022-12-03T17:54:27.200,31457414.000,0.066,0.975,0.159
1670111667281,2022-12-03T17:54:27.281,31457414.000,0.070,0.980,0.152
1670111667361,2022-12-03T17:54:27.361,31457414.000,0.063,0.978,0.146
1670111667442,2022-12-03T17:54:27.442,31457414.000,0.064,0.980,0.150
1670111667522,2022-12-03T17:54:27.522,31457414.000,0.068,0.988,0.148
1670111667603,2022-12-03T17:54:27.603,31457414.000,0.063,0.982,0.145
1670111667683,2022-12-03T17:54:27.683,31457414.000,0.064,0.983,0.140
1670111667766,2022-12-03T17:54:27.766,31457414.000,0.068,0.983,0.136
1670111667846,2022-12-03T17:54:27.846,31457414.000,0.061,0.984,0.135
1670111667927,2022-12-03T17:54:27.927,31457414.000,0.063,0.984,0.137
1670111668007,2022-12-03T17:54:28.007,31457414.000,0.064,0.986,0.137
1670111668088,2022-12-03T17:54:28.088,31457416.000,0.061,0.985,0.133
1670111668168,2022-12-03T17:54:28.168,31457416.000,0.059,0.984,0.128
1670111668249,2022-12-03T17:54:28.249,31457416.000,0.061,0.983,0.128
1670111668329,2022-12-03T17:54:28.329,31457416.000,0.063,0.985,0.130
1670111668412,2022-12-03T17:54:28.412,31457416.000,0.060,0.987,0.130
1670111668492,2022-12-03T17:54:28.492,31457416.000,0.056,0.987,0.129
1670111668573,2022-12-03T17:54:28.573,31457416.000,0.058,0.985,0.130
1670111668653,2022-12-03T17:54:28.653,31457416.000,0.059,0.984,0.133
1670111668734,2022-12-03T17:54:28.734,31457416.000,0.057,0.986,0.135
1670111668814,2022-12-03T17:54:28.814,31457416.000,0.054,0.986,0.136
1670111668895,2022-12-03T17:54:28.895,31457416.000,0.052,0.987,0.135
1670111668975,2022-12-03T17:54:28.975,31457416.000,0.054,0.986,0.134
1670111669058,2022-12-03T17:54:29.058,31457416.000,0.056,0.983,0.134
1670111669138,2022-12-03T17:54:29.138,31457416.000,0.056,0.985,0.133
1670111669219,2022-12-03T17:54:29.219,31457416.000,0.052,0.987,0.133
1670111669299,2022-12-03T17:54:29.299,31457416.000,0.056,0.986,0.136
1670111669380,2022-12-03T17:54:29.380,31457416.000,0.058,0.981,0.136
1670111669460,2022-12-03T17:54:29.460,31457416.000,0.060,0.979,0.138
1670111669541,2022-12-03T17:54:29.541,31457416.000,0.059,0.984,0.142
1670111669621,2022-12-03T17:54:29.621,31457416.000,0.055,0.985,0.143
1670111669704,2022-12-03T17:54:29.704,31457416.000,0.055,0.984,0.142
1670111669784,2022-12-03T17:54:29.784,31457416.000,0.057,0.983,0.146
1670111669865,2022-12-03T17:54:29.865,31457416.000,0.054,0.986,0.145
1670111669945,2022-12-03T17:54:29.945,31457416.000,0.051,0.985,0.141
1670111670026,2022-12-03T17:54:30.026,31457416.000,0.052,0.983,0.137
1670111670106,2022-12-03T17:54:30.106,31457418.000,0.053,0.983,0.138
1670111670187,2022-12-03T17:54:30.187,31457418.000,0.049,0.988,0.124
1670111670267,2022-12-03T17:54:30.267,31457418.000,0.044,0.986,0.122
1670111670348,2022-12-03T17:54:30.348,31457418.000,0.053,0.979,0.127
1670111670430,2022-12-03T17:54:30.430,31457418.000,0.043,0.989,0.125
1670111670511,2022-12-03T17:54:30.511,31457418.000,0.045,0.986,0.125
1670111670591,2022-12-03T17:54:30.591,31457418.000,0.051,0.989,0.119
1670111670672,2022-12-03T17:54:30.672,31457418.000,0.058,0.982,0.121
1670111670752,2022-12-03T17:54:30.752,31457418.000,0.067,0.983,0.128
1670111670833,2022-12-03T17:54:30.833,31457418.000,0.061,0.992,0.125
1670111670913,2022-12-03T17:54:30.913,31457418.000,0.053,0.986,0.121
1670111670994,2022-12-03T17:54:30.994,31457418.000,0.055,0.986,0.120
1670111671076,2022-12-03T17:54:31.076,31457418.000,0.055,0.986,0.120
1670111671157,2022-12-03T17:54:31.157,31457418.000,0.010,-0.022,0.112
1670111671237,2022-12-03T17:54:31.237,31457418.000,0.044,0.985,0.107
1670111671318,2022-12-03T17:54:31.318,31457418.000,0.042,0.988,0.107
1670111671398,2022-12-03T17:54:31.398,31457418.000,0.051,0.990,0.107
1670111671479,2022-12-03T17:54:31.479,31457418.000,0.056,0.989,0.104
1670111671559,2022-12-03T17:54:31.559,31457418.000,0.058,0.985,0.107
1670111671640,2022-12-03T17:54:31.640,31457418.000,0.060,0.992,0.110
1670111671722,2022-12-03T17:54:31.722,31457418.000,0.063,0.989,0.119
1670111671803,2022-12-03T17:54:31.803,31457418.000,0.073,0.986,0.130
1670111671883,2022-12-03T17:54:31.883,31457418.000,0.066,0.986,0.140
1670111671964,2022-12-03T17:54:31.964,31457418.000,0.067,0.986,0.143
1670111672044,2022-12-03T17:54:32.044,31457418.000,0.072,0.979,0.141
1670111672125,2022-12-03T17:54:32.125,31457418.000,0.071,0.976,0.140
1670111672205,2022-12-03T17:54:32.205,31457420.000,0.068,0.979,0.137
1670111672286,2022-12-03T17:54:32.286,31457420.000,0.070,0.978,0.135
1670111672286,2022-12-03T17:54:32.286,31457420.000,0.063,0.984,0.135
1670111672368,2022-12-03T17:54:32.368,31457420.000,0.072,0.983,0.134
1670111672449,2022-12-03T17:54:32.449,31457420.000,0.072,0.983,0.137
1670111672529,2022-12-03T17:54:32.529,31457420.000,0.084,0.982,0.132
1670111672610,2022-12-03T17:54:32.610,31457420.000,0.091,0.976,0.125
1670111672690,2022-12-03T17:54:32.690,31457420.000,0.092,0.983,0.131
1670111672771,2022-12-03T17:54:32.771,31457420.000,0.082,0.995,0.136
1670111672851,2022-12-03T17:54:32.851,31457420.000,0.071,0.989,0.128
1670111672932,2022-12-03T17:54:32.932,31457420.000,0.072,0.981,0.133
1670111673013,2022-12-03T17:54:33.013,31457420.000,0.083,0.986,0.136
1670111673095,2022-12-03T17:54:33.095,31457420.000,0.083,0.987,0.139
1670111673175,2022-12-03T17:54:33.175,31457420.000,0.074,0.997,0.128
1670111673256,2022-12-03T17:54:33.256,31457420.000,0.085,0.987,0.135
1670111673336,2022-12-03T17:54:33.336,31457420.000,0.070,0.975,0.120
1670111673417,2022-12-03T17:54:33.417,31457420.000,0.045,0.972,0.114
1670111673497,2022-12-03T17:54:33.497,31457420.000,0.056,0.977,0.124
1670111673578,2022-12-03T17:54:33.578,31457420.000,0.072,0.995,0.117
1670111673659,2022-12-03T17:54:33.659,31457420.000,0.062,0.980,0.113
1670111673741,2022-12-03T17:54:33.741,31457420.000,0.068,0.992,0.111
1670111673821,2022-12-03T17:54:33.821,31457420.000,0.059,0.993,0.103
1670111673902,2022-12-03T17:54:33.902,31457420.000,0.058,0.988,0.107
1670111673982,2022-12-03T17:54:33.982,31457420.000,0.059,0.991,0.108
1670111674063,2022-12-03T17:54:34.063,31457420.000,0.064,0.985,0.108
1670111674143,2022-12-03T17:54:34.143,31457420.000,0.063,0.984,0.111
1670111674224,2022-12-03T17:54:34.224,31457422.000,0.061,0.989,0.113
1670111674305,2022-12-03T17:54:34.305,31457422.000,0.059,0.986,0.120
1670111674385,2022-12-03T17:54:34.385,31457422.000,0.057,0.985,0.126
1670111674467,2022-12-03T17:54:34.467,31457422.000,0.059,0.979,0.128
1670111674548,2022-12-03T17:54:34.548,31457422.000,0.060,0.976,0.130
1670111674628,2022-12-03T17:54:34.628,31457422.000,0.087,0.998,0.122
1670111674709,2022-12-03T17:54:34.709,31457422.000,0.070,0.984,0.121
1670111674789,2022-12-03T17:54:34.789,31457422.000,0.057,0.980,0.109
1670111674870,2022-12-03T17:54:34.870,31457422.000,0.057,0.983,0.071
1670111674951,2022-12-03T17:54:34.951,31457422.000,0.042,0.989,0.078
1670111675031,2022-12-03T17:54:35.031,31457422.000,0.050,1.001,0.111
1670111675112,2022-12-03T17:54:35.112,31457422.000,0.073,0.994,0.114
1670111675194,2022-12-03T17:54:35.194,31457422.000,0.068,0.978,0.116
1670111675274,2022-12-03T17:54:35.274,31457422.000,0.057,0.993,0.119
1670111675355,2022-12-03T17:54:35.355,31457422.000,0.069,0.997,0.145
1670111675435,2022-12-03T17:54:35.435,31457422.000,0.095,0.976,0.158
1670111675516,2022-12-03T17:54:35.516,31457422.000,0.094,0.990,0.102
1670111675597,2022-12-03T17:54:35.597,31457422.000,0.086,0.970,0.118
1670111675677,2022-12-03T17:54:35.677,31457422.000,0.146,0.995,0.135
1670111675758,2022-12-03T17:54:35.758,31457422.000,0.081,0.978,0.136
1670111675840,2022-12-03T17:54:35.840,31457422.000,0.120,0.981,0.100
1670111675920,2022-12-03T17:54:35.920,31457422.000,0.103,0.979,0.097
1670111676001,2022-12-03T17:54:36.001,31457422.000,0.085,0.972,0.122
1670111676081,2022-12-03T17:54:36.081,31457422.000,0.103,0.996,0.132
1670111676162,2022-12-03T17:54:36.162,31457422.000,0.094,0.983,0.126
1670111676243,2022-12-03T17:54:36.243,31457424.000,0.077,0.983,0.112
1670111676323,2022-12-03T17:54:36.323,31457424.000,0.075,0.978,0.109
1670111676404,2022-12-03T17:54:36.404,31457424.000,0.085,0.981,0.120
1670111676486,2022-12-03T17:54:36.486,31457424.000,0.077,0.985,0.104
1670111676566,2022-12-03T17:54:36.566,31457424.000,0.058,0.978,0.083
1670111676647,2022-12-03T17:54:36.647,31457424.000,0.043,0.987,0.087
1670111676727,2022-12-03T17:54:36.727,31457424.000,0.082,1.017,0.079
1670111676808,2022-12-03T17:54:36.808,31457424.000,0.077,1.003,0.071
1670111676889,2022-12-03T17:54:36.889,31457424.000,0.065,0.982,0.067
1670111676969,2022-12-03T17:54:36.969,31457424.000,0.090,0.989,0.071
1670111677050,2022-12-03T17:54:37.050,31457424.000,0.100,0.985,0.079
1670111677132,2022-12-03T17:54:37.132,31457424.000,0.078,0.996,0.089
1670111677212,2022-12-03T17:54:37.212,31457424.000,0.073,0.990,0.093
1670111677293,2022-12-03T17:54:37.293,31457424.000,0.090,0.991,0.086
1670111677373,2022-12-03T17:54:37.373,31457424.000,0.085,0.978,0.086
1670111677454,2022-12-03T17:54:37.454,31457424.000,0.093,0.979,0.094
1670111677535,2022-12-03T17:54:37.535,31457424.000,0.083,0.982,0.100
