epoch (ms),time (-11:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1644946641633,2022-02-15T11:37:21.633,6291470.500,-1.402,16.159,2.866
1644946641674,2022-02-15T11:37:21.674,6291470.500,-0.061,20.671,7.561
1644946641715,2022-02-15T11:37:21.715,6291470.500,2.866,23.049,7.805
1644946641754,2022-02-15T11:37:21.754,6291470.500,6.707,29.878,6.341
1644946641795,2022-02-15T11:37:21.795,6291470.500,11.646,31.890,4.329
1644946641835,2022-02-15T11:37:21.835,6291470.500,17.439,27.622,5.732
1644946641876,2022-02-15T11:37:21.876,6291470.500,18.476,30.732,7.500
1644946641915,2022-02-15T11:37:21.915,6291470.500,18.659,33.049,5.732
1644946641957,2022-02-15T11:37:21.957,6291470.500,17.134,34.024,2.378
1644946641996,2022-02-15T11:37:21.996,6291471.000,15.122,30.915,4.573
1644946642037,2022-02-15T11:37:22.037,6291471.000,14.390,25.427,6.037
1644946642078,2022-02-15T11:37:22.078,6291471.000,10.000,18.171,4.573
1644946642118,2022-02-15T11:37:22.118,6291471.000,4.695,5.488,0.671
1644946642159,2022-02-15T11:37:22.159,6291471.000,9.939,-15.854,-2.805
1644946642198,2022-02-15T11:37:22.198,6291471.000,22.683,-43.415,-7.927
1644946642239,2022-02-15T11:37:22.239,6291471.000,29.207,-65.732,-4.756
1644946642279,2022-02-15T11:37:22.279,6291471.000,28.293,-86.280,0.183
1644946642320,2022-02-15T11:37:22.320,6291471.000,16.098,-68.963,-47.378
1644946642361,2022-02-15T11:37:22.361,6291471.000,15.000,-49.085,-76.707
1644946642400,2022-02-15T11:37:22.400,6291471.000,15.000,-52.317,-27.622
1644946642441,2022-02-15T11:37:22.441,6291471.000,13.537,-62.927,4.573
1644946642481,2022-02-15T11:37:22.481,6291471.000,14.390,-68.049,-2.744
1644946642522,2022-02-15T11:37:22.522,6291471.500,10.976,-65.244,-13.780
1644946642561,2022-02-15T11:37:22.561,6291471.500,6.098,-61.524,-20.305
1644946642603,2022-02-15T11:37:22.603,6291471.500,4.268,-55.366,-20.549
1644946642642,2022-02-15T11:37:22.642,6291471.500,2.500,-50.976,-18.354
1644946642683,2022-02-15T11:37:22.683,6291471.500,1.890,-47.927,-12.805
1644946642724,2022-02-15T11:37:22.724,6291471.500,5.000,-38.354,-8.537
1644946642764,2022-02-15T11:37:22.764,6291471.500,5.061,-21.098,-13.110
1644946642805,2022-02-15T11:37:22.805,6291471.500,6.220,-4.939,-15.366
1644946642844,2022-02-15T11:37:22.844,6291471.500,8.110,1.890,-10.732
1644946642885,2022-02-15T11:37:22.885,6291471.500,8.171,-3.902,-4.085
1644946642925,2022-02-15T11:37:22.925,6291471.500,1.402,-8.537,1.707
1644946642966,2022-02-15T11:37:22.966,6291471.500,-2.439,7.439,2.622
1644946643007,2022-02-15T11:37:23.007,6291472.000,0.061,18.171,-4.024
1644946643046,2022-02-15T11:37:23.046,6291472.000,1.463,18.049,-4.451
1644946643087,2022-02-15T11:37:23.087,6291472.000,2.195,13.049,3.902
1644946643127,2022-02-15T11:37:23.127,6291472.000,4.512,6.768,4.573
1644946643168,2022-02-15T11:37:23.168,6291472.000,8.659,4.146,-6.768
1644946643207,2022-02-15T11:37:23.207,6291472.000,11.280,4.573,-13.720
1644946643248,2022-02-15T11:37:23.248,6291472.000,9.756,3.110,-9.756
1644946643288,2022-02-15T11:37:23.288,6291472.000,7.988,2.622,-4.817
1644946643329,2022-02-15T11:37:23.329,6291472.000,7.683,1.280,-2.256
1644946643370,2022-02-15T11:37:23.370,6291472.000,6.829,-0.793,0.000
1644946643410,2022-02-15T11:37:23.410,6291472.000,6.463,-4.329,1.829
1644946643451,2022-02-15T11:37:23.451,6291472.000,7.805,-6.707,3.415
1644946643490,2022-02-15T11:37:23.490,6291472.000,8.598,-6.159,5.610
1644946643531,2022-02-15T11:37:23.531,6291472.500,9.268,-7.622,6.341
1644946643571,2022-02-15T11:37:23.571,6291472.500,9.634,-9.817,3.780
1644946643612,2022-02-15T11:37:23.612,6291472.500,10.366,-10.854,-0.793
1644946643653,2022-02-15T11:37:23.653,6291472.500,9.634,-10.732,-3.049
1644946643692,2022-02-15T11:37:23.692,6291472.500,6.402,-7.866,-3.049
1644946643733,2022-02-15T11:37:23.733,6291472.500,3.293,-3.232,-2.744
1644946643773,2022-02-15T11:37:23.773,6291472.500,1.159,0.427,-1.829
1644946643814,2022-02-15T11:37:23.814,6291472.500,0.122,3.537,0.183
1644946643853,2022-02-15T11:37:23.853,6291472.500,0.000,6.098,1.707
1644946643894,2022-02-15T11:37:23.894,6291472.500,-0.061,7.256,2.500
1644946643936,2022-02-15T11:37:23.936,6291472.500,-0.305,7.805,2.622
1644946643975,2022-02-15T11:37:23.975,6291472.500,-0.183,8.354,2.317
1644946644016,2022-02-15T11:37:24.016,6291472.500,0.122,8.902,1.951
1644946644056,2022-02-15T11:37:24.056,6291473.000,0.549,8.659,1.707
1644946644097,2022-02-15T11:37:24.097,6291473.000,0.671,8.659,1.951
1644946644136,2022-02-15T11:37:24.136,6291473.000,1.280,8.476,1.646
1644946644177,2022-02-15T11:37:24.177,6291473.000,2.195,7.683,1.646
1644946644218,2022-02-15T11:37:24.218,6291473.000,2.622,7.073,1.829
1644946644258,2022-02-15T11:37:24.258,6291473.000,2.134,7.134,1.341
1644946644299,2022-02-15T11:37:24.299,6291473.000,1.037,7.073,1.280
1644946644338,2022-02-15T11:37:24.338,6291473.000,-0.549,7.012,1.402
1644946644379,2022-02-15T11:37:24.379,6291473.000,-0.427,5.427,0.915
1644946644419,2022-02-15T11:37:24.419,6291473.000,0.183,2.805,0.671
1644946644460,2022-02-15T11:37:24.460,6291473.000,0.061,1.220,2.134
1644946644499,2022-02-15T11:37:24.499,6291473.000,0.549,1.341,3.537
1644946644540,2022-02-15T11:37:24.540,6291473.500,1.768,0.976,3.537
1644946644582,2022-02-15T11:37:24.582,6291473.500,2.683,0.793,2.317
1644946644621,2022-02-15T11:37:24.621,6291473.500,2.622,1.098,0.183
1644946644662,2022-02-15T11:37:24.662,6291473.500,2.500,0.244,-1.402
1644946644702,2022-02-15T11:37:24.702,6291473.500,2.317,-1.951,-1.341
1644946644743,2022-02-15T11:37:24.743,6291473.500,2.256,-4.451,-0.732
1644946644782,2022-02-15T11:37:24.782,6291473.500,2.561,-6.280,0.549
1644946644823,2022-02-15T11:37:24.823,6291473.500,3.171,-8.354,2.073
1644946644864,2022-02-15T11:37:24.864,6291473.500,4.085,-9.329,3.171
1644946644904,2022-02-15T11:37:24.904,6291473.500,4.451,-9.939,2.805
1644946644945,2022-02-15T11:37:24.945,6291473.500,4.939,-10.610,0.732
1644946644984,2022-02-15T11:37:24.984,6291473.500,5.000,-10.915,-1.341
1644946645025,2022-02-15T11:37:25.025,6291473.500,4.878,-10.183,-1.707
1644946645065,2022-02-15T11:37:25.065,6291474.000,4.390,-9.207,-0.732
1644946645106,2022-02-15T11:37:25.106,6291474.000,4.512,-8.598,0.488
1644946645145,2022-02-15T11:37:25.145,6291474.000,3.476,-6.463,0.732
1644946645186,2022-02-15T11:37:25.186,6291474.000,3.049,-4.939,0.549
1644946645228,2022-02-15T11:37:25.228,6291474.000,2.683,-4.390,0.488
1644946645267,2022-02-15T11:37:25.267,6291474.000,2.317,-3.841,0.122
1644946645308,2022-02-15T11:37:25.308,6291474.000,1.463,-3.780,-0.061
1644946645348,2022-02-15T11:37:25.348,6291474.000,0.915,-4.146,0.244
1644946645389,2022-02-15T11:37:25.389,6291474.000,0.976,-4.756,0.488
1644946645430,2022-02-15T11:37:25.430,6291474.000,1.159,-5.732,0.610
1644946645469,2022-02-15T11:37:25.469,6291474.000,1.280,-6.951,0.671
1644946645510,2022-02-15T11:37:25.510,6291474.000,2.073,-7.744,0.366
1644946645550,2022-02-15T11:37:25.550,6291474.000,1.707,-6.220,-0.305
1644946645591,2022-02-15T11:37:25.591,6291474.500,0.427,-3.963,-0.427
1644946645630,2022-02-15T11:37:25.630,6291474.500,0.854,-1.159,0.305
1644946645671,2022-02-15T11:37:25.671,6291474.500,1.037,3.659,0.854
1644946645711,2022-02-15T11:37:25.711,6291474.500,1.280,7.561,1.159
1644946645752,2022-02-15T11:37:25.752,6291474.500,1.951,10.122,0.976
1644946645793,2022-02-15T11:37:25.793,6291474.500,0.793,11.829,0.427
1644946645832,2022-02-15T11:37:25.832,6291474.500,0.183,11.646,0.244
1644946645873,2022-02-15T11:37:25.873,6291474.500,0.305,10.427,0.488
